"Persons Naturalized During Fiscal Year 2003","","","",""
"by State of Residence and Selected Characteristics","","","",""
"","","","",""
"State: Idaho","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","56.0","20.0","36.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","4.0","D","D","-"
"25-34 years","8.0","D","D","-"
"35-44 years","23.0","8.0","15.0","-"
"45-54 years","9.0","D","D","-"
"55-64 years","8.0","4.0","4.0","-"
"65 years and over","4.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","3.0","D","D","-"
"Married","47.0","17.0","30.0","-"
"Other","6.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","-","D","-"
"Professional and technical","12.0","6.0","6.0","-"
"Sales","5.0","D","D","-"
"Administrative support","D","-","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","3.0","D","D","-"
"Precision production, craft, repair","-","-","-","-"
"Service","13.0","D","D","-"
"Military","-","-","-","-"
"No occupation","15.0","5.0","10.0","-"
"Unknown","4.0","2.0","2.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Canada","8.0","5.0","3.0","-"
"China","5.0","D","D","-"
"Colombia","D","-","D","-"
"Czechoslovakia, (former)","D","D","-","-"
"El Salvador","D","-","D","-"
"Ethiopia","D","D","-","-"
"Germany","3.0","D","D","-"
"Guyana","D","-","D","-"
"Iran","D","D","D","-"
"Japan","D","D","-","-"
"Korea","D","D","D","-"
"Mexico","3.0","D","D","-"
"Netherlands","D","-","D","-"
"Philippines","12.0","D","D","-"
"Serbia and Montenegro","D","-","D","-"
"Soviet Union, (former)","D","D","D","-"
"Sweden","D","-","D","-"
"Switzerland","D","-","D","-"
"Thailand","D","-","D","-"
"United Kingdom","3.0","D","D","-"
"Other","2.0","1.0","1.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
