"Persons Naturalized During Fiscal Year 2003","","","",""
"by State of Residence and Selected Characteristics","","","",""
"","","","",""
"State: Wyoming","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","111.0","44.0","67.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","6.0","D","D","-"
"25-34 years","28.0","9.0","19.0","-"
"35-44 years","42.0","17.0","25.0","-"
"45-54 years","22.0","7.0","15.0","-"
"55-64 years","9.0","D","D","-"
"65 years and over","4.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","15.0","8.0","7.0","-"
"Married","84.0","31.0","53.0","-"
"Other","12.0","5.0","7.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","4.0","D","D","-"
"Professional and technical","11.0","6.0","5.0","-"
"Sales","9.0","D","D","-"
"Administrative support","5.0","-","5.0","-"
"Farming, forestry, fisheries","4.0","4.0","-","-"
"Operators, fabricators, laborers","9.0","D","D","-"
"Precision production, craft, repair","5.0","5.0","-","-"
"Service","24.0","5.0","19.0","-"
"Military","5.0","D","D","-"
"No occupation","8.0","D","D","-"
"Unknown","27.0","10.0","17.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Argentina","D","D","D","-"
"Australia","D","-","D","-"
"Austria","D","D","-","-"
"Belgium","D","-","D","-"
"Canada","5.0","D","D","-"
"China","5.0","D","D","-"
"Colombia","D","-","D","-"
"Germany","4.0","-","4.0","-"
"India","7.0","3.0","4.0","-"
"Jamaica","D","-","D","-"
"Korea","D","-","D","-"
"Mexico","38.0","21.0","17.0","-"
"Pakistan","D","D","D","-"
"Panama","D","-","D","-"
"Peru","D","D","D","-"
"Philippines","6.0","-","6.0","-"
"Poland","D","-","D","-"
"Soviet Union, (former)","D","D","D","-"
"Taiwan","D","D","D","-"
"United Kingdom","10.0","6.0","4.0","-"
"Other","13.0","5.0","8.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
