"Persons Naturalized During Fiscal Year 2010","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Columbus, IN","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","58.0","37.0","21.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","D","D","-","-"
"25 to 34 years","18.0","11.0","7.0","-"
"35 to 44 years","15.0","D","D","-"
"45 to 54 years","19.0","11.0","8.0","-"
"55 to 64 years","D","D","D","-"
"65 years and over","-","-","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","6.0","6.0","-","-"
"Married","47.0","26.0","21.0","-"
"Other","5.0","5.0","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","27.0","20.0","7.0","-"
"Service occupations","7.0","D","D","-"
"Sales and office occupations","D","-","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","5.0","D","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","12.0","5.0","7.0","-"
"Homemakers","D","-","D","-"
"Students or children","6.0","D","D","-"
"Retirees","-","-","-","-"
"Unemployed","D","D","D","-"
"Unknown","2.0","1.0","1.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Cambodia","D","D","-","-"
"Cameroon","D","D","-","-"
"China","6.0","D","D","-"
"Colombia","D","D","D","-"
"Ethiopia","D","D","-","-"
"Ghana","D","D","D","-"
"Hungary","D","-","D","-"
"India","11.0","7.0","4.0","-"
"Japan","D","-","D","-"
"Korea, South","D","D","-","-"
"Libya","D","D","-","-"
"Macedonia","D","D","-","-"
"Mexico","7.0","D","D","-"
"Nigeria","3.0","3.0","-","-"
"Philippines","5.0","D","D","-"
"Russia","D","-","D","-"
"Spain","D","D","-","-"
"Sudan","4.0","D","D","-"
"Thailand","D","-","D","-"
"Trinidad and Tobago","4.0","D","D","-"
"Other","3.0","2.0","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
