"Persons Naturalized During Fiscal Year 2010","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Anchorage, AK","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","508.0","203.0","305.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","48.0","27.0","21.0","-"
"25 to 34 years","159.0","53.0","106.0","-"
"35 to 44 years","148.0","64.0","84.0","-"
"45 to 54 years","81.0","29.0","52.0","-"
"55 to 64 years","51.0","21.0","30.0","-"
"65 years and over","21.0","9.0","12.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","96.0","59.0","37.0","-"
"Married","348.0","116.0","232.0","-"
"Other","64.0","28.0","36.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","97.0","27.0","70.0","-"
"Service occupations","67.0","31.0","36.0","-"
"Sales and office occupations","52.0","17.0","35.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","11.0","11.0","-","-"
"Production, transportation, and material moving occupations","55.0","40.0","15.0","-"
"Military","7.0","3.0","4.0","-"
"No occupation/not working outside home","101.0","29.0","72.0","-"
"Homemakers","25.0","-","25.0","-"
"Students or children","54.0","22.0","32.0","-"
"Retirees","D","-","D","-"
"Unemployed","D","7.0","D","-"
"Unknown","118.0","45.0","73.0","-"
"","","","",""
"Leading countries of birth","","","",""
"American Samoa","18.0","3.0","15.0","-"
"Canada","14.0","5.0","9.0","-"
"China","12.0","7.0","5.0","-"
"Dominican Republic","10.0","4.0","6.0","-"
"El Salvador","9.0","5.0","4.0","-"
"Germany","15.0","D","D","-"
"Guatemala","6.0","D","D","-"
"India","10.0","5.0","5.0","-"
"Korea, South","13.0","7.0","6.0","-"
"Laos","20.0","14.0","6.0","-"
"Macedonia","10.0","5.0","5.0","-"
"Mexico","24.0","16.0","8.0","-"
"Nigeria","7.0","4.0","3.0","-"
"Peru","6.0","D","D","-"
"Philippines","119.0","40.0","79.0","-"
"Russia","26.0","8.0","18.0","-"
"Samoa","8.0","4.0","4.0","-"
"Somalia","12.0","8.0","4.0","-"
"Thailand","10.0","3.0","7.0","-"
"Ukraine","8.0","-","8.0","-"
"Other","151.0","59.0","92.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
