"Persons Naturalized During Fiscal Year 2010","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Faribault-Northfield, MN","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","58.0","30.0","28.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","D","D","D","-"
"25 to 34 years","26.0","14.0","12.0","-"
"35 to 44 years","10.0","5.0","5.0","-"
"45 to 54 years","10.0","7.0","3.0","-"
"55 to 64 years","6.0","D","D","-"
"65 years and over","D","-","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","20.0","D","D","-"
"Married","30.0","15.0","15.0","-"
"Other","8.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","13.0","D","D","-"
"Service occupations","D","D","-","-"
"Sales and office occupations","D","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","17.0","9.0","8.0","-"
"Military","-","-","-","-"
"No occupation/not working outside home","16.0","5.0","11.0","-"
"Homemakers","-","-","-","-"
"Students or children","3.0","D","D","-"
"Retirees","-","-","-","-"
"Unemployed","13.0","D","D","-"
"Unknown","6.0","4.0","2.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Australia","D","D","-","-"
"Burma","D","D","D","-"
"Cambodia","D","D","D","-"
"Canada","3.0","D","D","-"
"China","D","D","-","-"
"Colombia","D","-","D","-"
"Ethiopia","D","D","-","-"
"Mexico","5.0","D","D","-"
"Pakistan","D","D","-","-"
"Poland","D","-","D","-"
"Somalia","31.0","15.0","16.0","-"
"Sudan","D","D","-","-"
"Sweden","D","D","-","-"
"Switzerland","D","D","-","-"
"Thailand","D","D","-","-"
"Ukraine","D","D","-","-"
"United Kingdom","D","D","-","-"
"Vietnam","D","-","D","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
