"Persons Naturalized During Fiscal Year 2010","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Ithaca, NY","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","124.0","72.0","52.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","20.0","12.0","8.0","-"
"25 to 34 years","33.0","19.0","14.0","-"
"35 to 44 years","44.0","25.0","19.0","-"
"45 to 54 years","13.0","8.0","5.0","-"
"55 to 64 years","8.0","5.0","3.0","-"
"65 years and over","6.0","3.0","3.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","46.0","D","D","-"
"Married","71.0","34.0","37.0","-"
"Other","7.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","38.0","24.0","14.0","-"
"Service occupations","D","D","6.0","-"
"Sales and office occupations","9.0","6.0","3.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","9.0","5.0","4.0","-"
"Military","D","D","-","-"
"No occupation/not working outside home","52.0","30.0","22.0","-"
"Homemakers","D","-","D","-"
"Students or children","41.0","27.0","14.0","-"
"Retirees","D","D","-","-"
"Unemployed","7.0","D","D","-"
"Unknown","6.0","3.0","3.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Albania","D","D","D","-"
"Armenia","D","D","D","-"
"Burma","8.0","3.0","5.0","-"
"Canada","8.0","5.0","3.0","-"
"China","17.0","8.0","9.0","-"
"Colombia","6.0","3.0","3.0","-"
"Dominican Republic","3.0","D","D","-"
"Georgia","D","D","D","-"
"India","9.0","6.0","3.0","-"
"Israel","5.0","D","D","-"
"Korea, South","4.0","D","D","-"
"Liberia","D","D","-","-"
"Morocco","7.0","4.0","3.0","-"
"New Zealand","3.0","D","D","-"
"Soviet Union (former)","3.0","D","D","-"
"Spain","D","D","D","-"
"Taiwan","D","-","D","-"
"Thailand","4.0","D","D","-"
"Ukraine","5.0","D","D","-"
"Vietnam","4.0","D","D","-"
"Other","26.0","18.0","8.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
