"Persons Naturalized During Fiscal Year 2010","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Thomasville-Lexington, NC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","50.0","27.0","23.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","5.0","D","D","-"
"25 to 34 years","12.0","5.0","7.0","-"
"35 to 44 years","12.0","8.0","4.0","-"
"45 to 54 years","13.0","6.0","7.0","-"
"55 to 64 years","5.0","D","D","-"
"65 years and over","3.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","11.0","D","D","-"
"Married","35.0","19.0","16.0","-"
"Other","4.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","D","3.0","D","-"
"Service occupations","4.0","D","D","-"
"Sales and office occupations","4.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","22.0","9.0","13.0","-"
"Military","-","-","-","-"
"No occupation/not working outside home","13.0","7.0","6.0","-"
"Homemakers","D","-","D","-"
"Students or children","6.0","3.0","3.0","-"
"Retirees","3.0","D","D","-"
"Unemployed","D","D","-","-"
"Unknown","2.0","2.0","-","-"
"","","","",""
"Leading countries of birth","","","",""
"Bangladesh","D","D","-","-"
"Cambodia","18.0","6.0","12.0","-"
"Canada","D","D","-","-"
"Colombia","D","-","D","-"
"Dominican Republic","D","-","D","-"
"Ecuador","3.0","D","D","-"
"Egypt","D","-","D","-"
"Guyana","D","D","-","-"
"Honduras","D","D","-","-"
"Iraq","D","D","-","-"
"Italy","D","D","-","-"
"Korea, South","D","-","D","-"
"Mexico","9.0","D","D","-"
"Pakistan","D","-","D","-"
"Philippines","D","D","D","-"
"South Africa","D","D","-","-"
"Thailand","3.0","D","D","-"
"United Kingdom","D","D","-","-"
"Vietnam","D","D","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
