"Persons Naturalized During Fiscal Year 2010","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: San Antonio, TX","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","2457.0","1144.0","1313.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","291.0","131.0","160.0","-"
"25 to 34 years","740.0","352.0","388.0","-"
"35 to 44 years","700.0","312.0","388.0","-"
"45 to 54 years","357.0","171.0","186.0","-"
"55 to 64 years","233.0","115.0","118.0","-"
"65 years and over","136.0","63.0","73.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","492.0","270.0","222.0","-"
"Married","1708.0","782.0","926.0","-"
"Other","257.0","92.0","165.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","561.0","276.0","285.0","-"
"Service occupations","306.0","98.0","208.0","-"
"Sales and office occupations","220.0","83.0","137.0","-"
"Farming, fishing, and forestry occupations","5.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","66.0","D","D","-"
"Production, transportation, and material moving occupations","296.0","179.0","117.0","-"
"Military","102.0","81.0","21.0","-"
"No occupation/not working outside home","579.0","180.0","399.0","-"
"Homemakers","123.0","D","D","-"
"Students or children","302.0","114.0","188.0","-"
"Retirees","36.0","D","D","-"
"Unemployed","118.0","46.0","72.0","-"
"Unknown","322.0","181.0","141.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Brazil","17.0","7.0","10.0","-"
"Canada","59.0","22.0","37.0","-"
"China","48.0","25.0","23.0","-"
"Colombia","57.0","27.0","30.0","-"
"El Salvador","21.0","8.0","13.0","-"
"Germany","21.0","7.0","14.0","-"
"Guatemala","21.0","11.0","10.0","-"
"India","209.0","105.0","104.0","-"
"Iran","39.0","14.0","25.0","-"
"Korea, South","43.0","22.0","21.0","-"
"Mexico","956.0","459.0","497.0","-"
"Nigeria","28.0","16.0","12.0","-"
"Pakistan","56.0","32.0","24.0","-"
"Panama","21.0","7.0","14.0","-"
"Peru","34.0","14.0","20.0","-"
"Philippines","165.0","68.0","97.0","-"
"Thailand","20.0","4.0","16.0","-"
"United Kingdom","30.0","14.0","16.0","-"
"Venezuela","25.0","12.0","13.0","-"
"Vietnam","73.0","15.0","58.0","-"
"Other","514.0","255.0","259.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
