"Persons Naturalized During Fiscal Year 2010","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: State College, PA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","127.0","54.0","73.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","18.0","6.0","12.0","-"
"25 to 34 years","32.0","14.0","18.0","-"
"35 to 44 years","28.0","12.0","16.0","-"
"45 to 54 years","32.0","13.0","19.0","-"
"55 to 64 years","10.0","6.0","4.0","-"
"65 years and over","7.0","3.0","4.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","31.0","13.0","18.0","-"
"Married","87.0","37.0","50.0","-"
"Other","9.0","4.0","5.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","51.0","24.0","27.0","-"
"Service occupations","13.0","4.0","9.0","-"
"Sales and office occupations","11.0","3.0","8.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","11.0","7.0","4.0","-"
"Military","-","-","-","-"
"No occupation/not working outside home","36.0","14.0","22.0","-"
"Homemakers","D","D","D","-"
"Students or children","29.0","D","D","-"
"Retirees","3.0","D","D","-"
"Unemployed","D","-","D","-"
"Unknown","5.0","2.0","3.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bangladesh","5.0","D","D","-"
"Brazil","D","-","D","-"
"Bulgaria","D","-","D","-"
"Canada","3.0","3.0","-","-"
"China","13.0","6.0","7.0","-"
"El Salvador","D","D","D","-"
"France","3.0","D","D","-"
"Germany","D","D","-","-"
"Haiti","D","D","D","-"
"India","8.0","D","D","-"
"Kazakhstan","5.0","D","D","-"
"Korea, South","3.0","D","D","-"
"Lebanon","D","D","D","-"
"Pakistan","D","D","D","-"
"Romania","3.0","D","D","-"
"Russia","12.0","4.0","8.0","-"
"Sri Lanka","3.0","D","D","-"
"Taiwan","9.0","4.0","5.0","-"
"Ukraine","4.0","D","D","-"
"Uzbekistan","5.0","D","D","-"
"Other","37.0","13.0","24.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
