"Persons Naturalized During Fiscal Year 2010","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Dothan, AL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","54.0","27.0","27.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","4.0","D","D","-"
"25 to 34 years","19.0","6.0","13.0","-"
"35 to 44 years","16.0","11.0","5.0","-"
"45 to 54 years","10.0","6.0","4.0","-"
"55 to 64 years","D","D","D","-"
"65 years and over","D","D","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","7.0","4.0","3.0","-"
"Married","41.0","20.0","21.0","-"
"Other","6.0","3.0","3.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","12.0","7.0","5.0","-"
"Service occupations","10.0","5.0","5.0","-"
"Sales and office occupations","5.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","4.0","4.0","-","-"
"Production, transportation, and material moving occupations","7.0","4.0","3.0","-"
"Military","-","-","-","-"
"No occupation/not working outside home","9.0","D","D","-"
"Homemakers","D","-","D","-"
"Students or children","6.0","3.0","3.0","-"
"Retirees","-","-","-","-"
"Unemployed","D","-","D","-"
"Unknown","7.0","3.0","4.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Australia","D","D","-","-"
"Bangladesh","D","D","-","-"
"Cameroon","D","D","-","-"
"Canada","D","D","D","-"
"China","D","D","D","-"
"Colombia","D","D","-","-"
"Cuba","3.0","D","D","-"
"Ecuador","D","D","-","-"
"El Salvador","3.0","3.0","-","-"
"Ethiopia","D","D","-","-"
"India","5.0","D","D","-"
"Jamaica","D","-","D","-"
"Japan","D","D","D","-"
"Mexico","4.0","D","D","-"
"Morocco","D","-","D","-"
"Peru","D","D","D","-"
"Philippines","3.0","-","3.0","-"
"Sudan","D","D","D","-"
"Turkey","D","D","D","-"
"Vietnam","5.0","D","D","-"
"Other","9.0","4.0","5.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
