"Persons Naturalized During Fiscal Year 2010","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Portland-Vancouver-Beaverton, OR-WA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","4611.0","2096.0","2515.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","442.0","197.0","245.0","-"
"25 to 34 years","1258.0","500.0","758.0","-"
"35 to 44 years","1338.0","660.0","678.0","-"
"45 to 54 years","743.0","363.0","380.0","-"
"55 to 64 years","455.0","205.0","250.0","-"
"65 years and over","375.0","171.0","204.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","825.0","440.0","385.0","-"
"Married","3296.0","1483.0","1813.0","-"
"Other","490.0","173.0","317.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","1087.0","562.0","525.0","-"
"Service occupations","553.0","170.0","383.0","-"
"Sales and office occupations","243.0","90.0","153.0","-"
"Farming, fishing, and forestry occupations","17.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","103.0","D","D","-"
"Production, transportation, and material moving occupations","466.0","307.0","159.0","-"
"Military","7.0","7.0","-","-"
"No occupation/not working outside home","1412.0","517.0","895.0","-"
"Homemakers","164.0","5.0","159.0","-"
"Students or children","613.0","235.0","378.0","-"
"Retirees","93.0","41.0","52.0","-"
"Unemployed","542.0","236.0","306.0","-"
"Unknown","723.0","338.0","385.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bosnia and Herzegovina","64.0","32.0","32.0","-"
"Cambodia","60.0","18.0","42.0","-"
"Canada","124.0","55.0","69.0","-"
"China","283.0","116.0","167.0","-"
"Ethiopia","110.0","55.0","55.0","-"
"India","352.0","178.0","174.0","-"
"Iran","83.0","36.0","47.0","-"
"Korea, South","80.0","39.0","41.0","-"
"Mexico","470.0","236.0","234.0","-"
"Moldova","99.0","47.0","52.0","-"
"Philippines","215.0","58.0","157.0","-"
"Romania","127.0","64.0","63.0","-"
"Russia","234.0","86.0","148.0","-"
"Somalia","91.0","34.0","57.0","-"
"Soviet Union (former)","63.0","31.0","32.0","-"
"Taiwan","61.0","26.0","35.0","-"
"Thailand","67.0","23.0","44.0","-"
"Ukraine","366.0","165.0","201.0","-"
"United Kingdom","78.0","53.0","25.0","-"
"Vietnam","329.0","112.0","217.0","-"
"Other","1255.0","632.0","623.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
