"Persons Naturalized During Fiscal Year 2010","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Brownsville-Harlingen, TX","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","643.0","295.0","348.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","64.0","33.0","31.0","-"
"25 to 34 years","158.0","72.0","86.0","-"
"35 to 44 years","139.0","58.0","81.0","-"
"45 to 54 years","110.0","56.0","54.0","-"
"55 to 64 years","112.0","53.0","59.0","-"
"65 years and over","60.0","23.0","37.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","112.0","47.0","65.0","-"
"Married","443.0","232.0","211.0","-"
"Other","88.0","16.0","72.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","153.0","75.0","78.0","-"
"Service occupations","67.0","25.0","42.0","-"
"Sales and office occupations","78.0","28.0","50.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","15.0","D","D","-"
"Production, transportation, and material moving occupations","71.0","D","D","-"
"Military","D","D","-","-"
"No occupation/not working outside home","143.0","49.0","94.0","-"
"Homemakers","23.0","D","D","-"
"Students or children","67.0","28.0","39.0","-"
"Retirees","11.0","D","D","-"
"Unemployed","42.0","10.0","32.0","-"
"Unknown","112.0","54.0","58.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Austria","D","D","-","-"
"Bangladesh","D","D","D","-"
"Bolivia","D","D","D","-"
"Canada","7.0","D","D","-"
"China","4.0","D","D","-"
"Colombia","D","D","D","-"
"Cuba","D","D","-","-"
"El Salvador","3.0","D","D","-"
"Guatemala","D","-","D","-"
"Honduras","D","-","D","-"
"India","11.0","5.0","6.0","-"
"Israel","D","D","D","-"
"Korea, South","5.0","D","D","-"
"Mexico","535.0","249.0","286.0","-"
"Nigeria","3.0","3.0","-","-"
"Pakistan","4.0","D","D","-"
"Peru","5.0","D","D","-"
"Philippines","33.0","11.0","22.0","-"
"Syria","D","D","D","-"
"United Kingdom","D","D","D","-"
"Other","14.0","7.0","7.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
