"Persons Naturalized During Fiscal Year 2010","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Muscatine, IA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","50.0","25.0","25.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","4.0","D","D","-"
"25 to 34 years","12.0","D","D","-"
"35 to 44 years","20.0","9.0","11.0","-"
"45 to 54 years","7.0","D","D","-"
"55 to 64 years","7.0","D","D","-"
"65 years and over","-","-","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","9.0","D","D","-"
"Married","38.0","20.0","18.0","-"
"Other","3.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","12.0","5.0","7.0","-"
"Service occupations","4.0","-","4.0","-"
"Sales and office occupations","5.0","-","5.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","17.0","13.0","4.0","-"
"Military","-","-","-","-"
"No occupation/not working outside home","8.0","4.0","4.0","-"
"Homemakers","-","-","-","-"
"Students or children","D","D","D","-"
"Retirees","-","-","-","-"
"Unemployed","D","D","D","-"
"Unknown","1.0","-","1.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Canada","D","D","-","-"
"China","D","-","D","-"
"El Salvador","5.0","D","D","-"
"Finland","D","-","D","-"
"Germany","D","-","D","-"
"Guatemala","D","D","-","-"
"India","D","D","D","-"
"Iran","D","D","-","-"
"Liberia","D","-","D","-"
"Mexico","19.0","11.0","8.0","-"
"Mozambique","D","D","-","-"
"New Zealand","D","D","-","-"
"Nicaragua","3.0","D","D","-"
"Peru","D","-","D","-"
"Portugal","D","-","D","-"
"Russia","D","-","D","-"
"South Africa","3.0","D","D","-"
"Syria","D","-","D","-"
"Togo","D","D","-","-"
"United Kingdom","D","-","D","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
