"Persons Naturalized During Fiscal Year 2010","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Bridgeport-Stamford-Norwalk, CT","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","2732.0","1267.0","1465.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","222.0","108.0","114.0","-"
"25 to 34 years","743.0","319.0","424.0","-"
"35 to 44 years","938.0","456.0","482.0","-"
"45 to 54 years","502.0","242.0","260.0","-"
"55 to 64 years","221.0","101.0","120.0","-"
"65 years and over","106.0","41.0","65.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","577.0","307.0","270.0","-"
"Married","1896.0","882.0","1014.0","-"
"Other","259.0","78.0","181.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","805.0","436.0","369.0","-"
"Service occupations","345.0","111.0","234.0","-"
"Sales and office occupations","286.0","105.0","181.0","-"
"Farming, fishing, and forestry occupations","6.0","6.0","-","-"
"Construction, extraction, maintenance and repair occupations","99.0","D","D","-"
"Production, transportation, and material moving occupations","342.0","199.0","143.0","-"
"Military","8.0","D","D","-"
"No occupation/not working outside home","581.0","174.0","407.0","-"
"Homemakers","154.0","4.0","150.0","-"
"Students or children","326.0","129.0","197.0","-"
"Retirees","25.0","15.0","10.0","-"
"Unemployed","76.0","26.0","50.0","-"
"Unknown","260.0","132.0","128.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bangladesh","36.0","21.0","15.0","-"
"Brazil","182.0","71.0","111.0","-"
"Canada","50.0","22.0","28.0","-"
"China","68.0","30.0","38.0","-"
"Colombia","146.0","54.0","92.0","-"
"Dominican Republic","72.0","37.0","35.0","-"
"Ecuador","103.0","55.0","48.0","-"
"Guatemala","51.0","30.0","21.0","-"
"Haiti","182.0","82.0","100.0","-"
"India","266.0","141.0","125.0","-"
"Jamaica","129.0","50.0","79.0","-"
"Mexico","41.0","19.0","22.0","-"
"Pakistan","38.0","17.0","21.0","-"
"Peru","75.0","29.0","46.0","-"
"Philippines","88.0","31.0","57.0","-"
"Poland","125.0","60.0","65.0","-"
"Portugal","43.0","23.0","20.0","-"
"Russia","45.0","16.0","29.0","-"
"Ukraine","42.0","21.0","21.0","-"
"United Kingdom","90.0","50.0","40.0","-"
"Other","860.0","408.0","452.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
