"Persons Naturalized During Fiscal Year 2010","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Rochester, NY","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","901.0","439.0","462.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","109.0","55.0","54.0","-"
"25 to 34 years","219.0","102.0","117.0","-"
"35 to 44 years","296.0","145.0","151.0","-"
"45 to 54 years","151.0","76.0","75.0","-"
"55 to 64 years","69.0","33.0","36.0","-"
"65 years and over","57.0","28.0","29.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","197.0","115.0","82.0","-"
"Married","632.0","292.0","340.0","-"
"Other","72.0","32.0","40.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","236.0","134.0","102.0","-"
"Service occupations","115.0","38.0","77.0","-"
"Sales and office occupations","53.0","20.0","33.0","-"
"Farming, fishing, and forestry occupations","D","D","D","-"
"Construction, extraction, maintenance and repair occupations","13.0","D","D","-"
"Production, transportation, and material moving occupations","143.0","87.0","56.0","-"
"Military","D","D","-","-"
"No occupation/not working outside home","281.0","113.0","168.0","-"
"Homemakers","24.0","-","24.0","-"
"Students or children","154.0","67.0","87.0","-"
"Retirees","12.0","5.0","7.0","-"
"Unemployed","91.0","41.0","50.0","-"
"Unknown","56.0","33.0","23.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Albania","18.0","13.0","5.0","-"
"Bosnia and Herzegovina","27.0","17.0","10.0","-"
"Canada","29.0","11.0","18.0","-"
"China","52.0","32.0","20.0","-"
"Cuba","38.0","21.0","17.0","-"
"Dominican Republic","20.0","11.0","9.0","-"
"Ethiopia","27.0","8.0","19.0","-"
"Germany","14.0","6.0","8.0","-"
"India","93.0","45.0","48.0","-"
"Jamaica","29.0","15.0","14.0","-"
"Mexico","20.0","9.0","11.0","-"
"Nigeria","16.0","9.0","7.0","-"
"Pakistan","19.0","10.0","9.0","-"
"Philippines","14.0","3.0","11.0","-"
"Somalia","13.0","9.0","4.0","-"
"Sudan","19.0","8.0","11.0","-"
"Turkey","31.0","17.0","14.0","-"
"Ukraine","45.0","21.0","24.0","-"
"United Kingdom","23.0","13.0","10.0","-"
"Vietnam","36.0","16.0","20.0","-"
"Other","316.0","143.0","173.0","-"
"Unknown","2.0","2.0","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
