"Persons Naturalized During Fiscal Year 2010","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Saint Louis, MO-IL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","2531.0","1178.0","1353.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","243.0","106.0","137.0","-"
"25 to 34 years","653.0","255.0","398.0","-"
"35 to 44 years","832.0","421.0","411.0","-"
"45 to 54 years","447.0","242.0","205.0","-"
"55 to 64 years","208.0","94.0","114.0","-"
"65 years and over","148.0","60.0","88.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","461.0","258.0","203.0","-"
"Married","1819.0","838.0","981.0","-"
"Other","251.0","82.0","169.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","753.0","409.0","344.0","-"
"Service occupations","348.0","144.0","204.0","-"
"Sales and office occupations","170.0","54.0","116.0","-"
"Farming, fishing, and forestry occupations","5.0","D","D","-"
"Construction, extraction, maintenance and repair occupations","33.0","D","D","-"
"Production, transportation, and material moving occupations","267.0","170.0","97.0","-"
"Military","9.0","D","D","-"
"No occupation/not working outside home","839.0","286.0","553.0","-"
"Homemakers","151.0","D","D","-"
"Students or children","325.0","123.0","202.0","-"
"Retirees","48.0","D","D","-"
"Unemployed","315.0","145.0","170.0","-"
"Unknown","107.0","72.0","35.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Afghanistan","63.0","33.0","30.0","-"
"Albania","50.0","28.0","22.0","-"
"Bosnia and Herzegovina","373.0","160.0","213.0","-"
"Bulgaria","35.0","21.0","14.0","-"
"Canada","48.0","21.0","27.0","-"
"China","143.0","66.0","77.0","-"
"Ethiopia","34.0","17.0","17.0","-"
"India","447.0","221.0","226.0","-"
"Iran","41.0","26.0","15.0","-"
"Korea, South","30.0","11.0","19.0","-"
"Mexico","60.0","32.0","28.0","-"
"Nigeria","43.0","20.0","23.0","-"
"Pakistan","75.0","40.0","35.0","-"
"Philippines","108.0","36.0","72.0","-"
"Russia","41.0","12.0","29.0","-"
"Serbia and Montenegro","33.0","18.0","15.0","-"
"Somalia","33.0","20.0","13.0","-"
"Ukraine","37.0","17.0","20.0","-"
"United Kingdom","31.0","16.0","15.0","-"
"Vietnam","133.0","48.0","85.0","-"
"Other","668.0","312.0","356.0","-"
"Unknown","5.0","3.0","2.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
