"Persons Naturalized During Fiscal Year 2010","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Sheboygan, WI","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","66.0","31.0","35.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","4.0","D","D","-"
"25 to 34 years","20.0","12.0","8.0","-"
"35 to 44 years","23.0","12.0","11.0","-"
"45 to 54 years","6.0","D","D","-"
"55 to 64 years","9.0","3.0","6.0","-"
"65 years and over","4.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","10.0","7.0","3.0","-"
"Married","44.0","17.0","27.0","-"
"Other","12.0","7.0","5.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","9.0","5.0","4.0","-"
"Service occupations","12.0","4.0","8.0","-"
"Sales and office occupations","4.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","4.0","D","D","-"
"Production, transportation, and material moving occupations","18.0","10.0","8.0","-"
"Military","-","-","-","-"
"No occupation/not working outside home","16.0","6.0","10.0","-"
"Homemakers","D","-","D","-"
"Students or children","10.0","D","D","-"
"Retirees","-","-","-","-"
"Unemployed","D","D","D","-"
"Unknown","3.0","2.0","1.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bosnia and Herzegovina","6.0","D","D","-"
"Bulgaria","D","D","-","-"
"Canada","D","-","D","-"
"China","D","D","D","-"
"Guatemala","D","D","-","-"
"Honduras","D","D","-","-"
"India","D","D","D","-"
"Iran","D","-","D","-"
"Italy","D","D","-","-"
"Laos","19.0","6.0","13.0","-"
"Mexico","16.0","8.0","8.0","-"
"Nepal","D","D","-","-"
"Pakistan","D","D","-","-"
"Philippines","4.0","-","4.0","-"
"Poland","D","D","-","-"
"Soviet Union (former)","D","-","D","-"
"Thailand","5.0","D","D","-"
"United Kingdom","D","D","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
