"Persons Naturalized During Fiscal Year 2010","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Cincinnati-Middletown, OH-KY-IN","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1693.0","866.0","827.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","123.0","57.0","66.0","-"
"25 to 34 years","434.0","192.0","242.0","-"
"35 to 44 years","626.0","349.0","277.0","-"
"45 to 54 years","333.0","181.0","152.0","-"
"55 to 64 years","120.0","63.0","57.0","-"
"65 years and over","57.0","24.0","33.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","285.0","167.0","118.0","-"
"Married","1259.0","632.0","627.0","-"
"Other","149.0","67.0","82.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","536.0","325.0","211.0","-"
"Service occupations","161.0","72.0","89.0","-"
"Sales and office occupations","136.0","38.0","98.0","-"
"Farming, fishing, and forestry occupations","D","-","D","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","213.0","D","D","-"
"Military","D","D","-","-"
"No occupation/not working outside home","321.0","112.0","209.0","-"
"Homemakers","44.0","5.0","39.0","-"
"Students or children","197.0","79.0","118.0","-"
"Retirees","15.0","3.0","12.0","-"
"Unemployed","65.0","25.0","40.0","-"
"Unknown","303.0","158.0","145.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Brazil","23.0","7.0","16.0","-"
"Canada","50.0","31.0","19.0","-"
"China","100.0","51.0","49.0","-"
"Colombia","23.0","13.0","10.0","-"
"Ethiopia","49.0","28.0","21.0","-"
"Ghana","53.0","34.0","19.0","-"
"India","366.0","187.0","179.0","-"
"Jordan","23.0","14.0","9.0","-"
"Mauritania","35.0","29.0","6.0","-"
"Mexico","49.0","23.0","26.0","-"
"Morocco","31.0","23.0","8.0","-"
"Nigeria","43.0","25.0","18.0","-"
"Pakistan","23.0","12.0","11.0","-"
"Peru","25.0","9.0","16.0","-"
"Philippines","47.0","8.0","39.0","-"
"Russia","36.0","11.0","25.0","-"
"Senegal","23.0","18.0","5.0","-"
"United Kingdom","37.0","19.0","18.0","-"
"Venezuela","28.0","13.0","15.0","-"
"Vietnam","38.0","14.0","24.0","-"
"Other","590.0","296.0","294.0","-"
"Unknown","1.0","1.0","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
