"Persons Naturalized During Fiscal Year 2010","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Savannah, GA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","272.0","130.0","142.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","31.0","18.0","13.0","-"
"25 to 34 years","77.0","30.0","47.0","-"
"35 to 44 years","78.0","35.0","43.0","-"
"45 to 54 years","45.0","26.0","19.0","-"
"55 to 64 years","27.0","14.0","13.0","-"
"65 years and over","14.0","7.0","7.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","53.0","35.0","18.0","-"
"Married","188.0","75.0","113.0","-"
"Other","31.0","20.0","11.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","79.0","46.0","33.0","-"
"Service occupations","28.0","8.0","20.0","-"
"Sales and office occupations","20.0","8.0","12.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","4.0","4.0","-","-"
"Production, transportation, and material moving occupations","27.0","12.0","15.0","-"
"Military","3.0","3.0","-","-"
"No occupation/not working outside home","60.0","19.0","41.0","-"
"Homemakers","D","-","D","-"
"Students or children","38.0","16.0","22.0","-"
"Retirees","D","D","D","-"
"Unemployed","11.0","D","D","-"
"Unknown","51.0","30.0","21.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bulgaria","8.0","4.0","4.0","-"
"Burma","3.0","D","D","-"
"Canada","17.0","10.0","7.0","-"
"China","10.0","6.0","4.0","-"
"Colombia","10.0","4.0","6.0","-"
"Cuba","3.0","3.0","-","-"
"Ecuador","3.0","D","D","-"
"Ghana","4.0","D","D","-"
"India","44.0","21.0","23.0","-"
"Indonesia","7.0","D","D","-"
"Jamaica","10.0","4.0","6.0","-"
"Korea, South","7.0","D","D","-"
"Mexico","13.0","7.0","6.0","-"
"Nigeria","4.0","D","D","-"
"Peru","4.0","D","D","-"
"Philippines","14.0","4.0","10.0","-"
"South Africa","4.0","D","D","-"
"Ukraine","4.0","D","D","-"
"United Kingdom","14.0","9.0","5.0","-"
"Vietnam","14.0","7.0","7.0","-"
"Other","75.0","31.0","44.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
