"Persons Naturalized During Fiscal Year 2010","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Fort Polk South, LA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","59.0","22.0","37.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","10.0","D","D","-"
"25 to 34 years","27.0","10.0","17.0","-"
"35 to 44 years","10.0","5.0","5.0","-"
"45 to 54 years","8.0","D","D","-"
"55 to 64 years","-","-","-","-"
"65 years and over","4.0","-","4.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","D","D","D","-"
"Married","43.0","D","D","-"
"Other","D","-","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","10.0","D","D","-"
"Service occupations","D","-","D","-"
"Sales and office occupations","4.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","D","-","D","-"
"Military","10.0","D","D","-"
"No occupation/not working outside home","10.0","D","D","-"
"Homemakers","D","-","D","-"
"Students or children","5.0","D","D","-"
"Retirees","D","-","D","-"
"Unemployed","D","-","D","-"
"Unknown","20.0","8.0","12.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Afghanistan","D","D","-","-"
"Bahamas, The","D","-","D","-"
"Bulgaria","D","-","D","-"
"Canada","D","D","D","-"
"China","D","-","D","-"
"Dominica","D","-","D","-"
"Dominican Republic","3.0","D","D","-"
"France","D","D","-","-"
"Germany","4.0","-","4.0","-"
"Ghana","D","D","-","-"
"Guyana","D","-","D","-"
"Jamaica","D","-","D","-"
"Kenya","4.0","D","D","-"
"Korea, South","3.0","-","3.0","-"
"Mexico","D","D","-","-"
"Pakistan","3.0","D","D","-"
"Peru","D","D","D","-"
"Philippines","6.0","D","D","-"
"Romania","D","D","D","-"
"Syria","3.0","D","D","-"
"Other","14.0","5.0","9.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
