"Persons Naturalized During Fiscal Year 2010","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Champaign-Urbana, IL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","256.0","127.0","129.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","23.0","15.0","8.0","-"
"25 to 34 years","59.0","25.0","34.0","-"
"35 to 44 years","103.0","54.0","49.0","-"
"45 to 54 years","48.0","22.0","26.0","-"
"55 to 64 years","9.0","6.0","3.0","-"
"65 years and over","14.0","5.0","9.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","50.0","30.0","20.0","-"
"Married","187.0","89.0","98.0","-"
"Other","19.0","8.0","11.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","107.0","61.0","46.0","-"
"Service occupations","30.0","15.0","15.0","-"
"Sales and office occupations","17.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","D","13.0","D","-"
"Military","-","-","-","-"
"No occupation/not working outside home","62.0","25.0","37.0","-"
"Homemakers","11.0","-","11.0","-"
"Students or children","43.0","D","D","-"
"Retirees","5.0","D","D","-"
"Unemployed","3.0","-","3.0","-"
"Unknown","22.0","6.0","16.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Algeria","6.0","D","D","-"
"Bulgaria","3.0","D","D","-"
"Canada","7.0","3.0","4.0","-"
"China","29.0","15.0","14.0","-"
"Colombia","5.0","D","D","-"
"India","61.0","32.0","29.0","-"
"Iran","3.0","D","D","-"
"Korea, South","14.0","6.0","8.0","-"
"Laos","4.0","-","4.0","-"
"Liberia","4.0","D","D","-"
"Mexico","4.0","D","D","-"
"Morocco","4.0","D","D","-"
"Nigeria","4.0","4.0","-","-"
"Philippines","10.0","3.0","7.0","-"
"Romania","6.0","D","D","-"
"Russia","4.0","D","D","-"
"South Africa","4.0","D","D","-"
"Taiwan","6.0","D","D","-"
"Venezuela","7.0","D","D","-"
"Vietnam","4.0","D","D","-"
"Other","67.0","36.0","31.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
