"Persons Naturalized During Fiscal Year 2010","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Charlotte-Gastonia-Concord, NC-SC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","2650.0","1252.0","1398.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","215.0","100.0","115.0","-"
"25 to 34 years","717.0","275.0","442.0","-"
"35 to 44 years","953.0","498.0","455.0","-"
"45 to 54 years","436.0","221.0","215.0","-"
"55 to 64 years","221.0","116.0","105.0","-"
"65 years and over","108.0","42.0","66.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","462.0","249.0","213.0","-"
"Married","1968.0","926.0","1042.0","-"
"Other","220.0","77.0","143.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","902.0","512.0","390.0","-"
"Service occupations","287.0","101.0","186.0","-"
"Sales and office occupations","291.0","105.0","186.0","-"
"Farming, fishing, and forestry occupations","D","D","D","-"
"Construction, extraction, maintenance and repair occupations","72.0","D","D","-"
"Production, transportation, and material moving occupations","371.0","208.0","163.0","-"
"Military","D","D","-","-"
"No occupation/not working outside home","591.0","179.0","412.0","-"
"Homemakers","127.0","D","D","-"
"Students or children","311.0","125.0","186.0","-"
"Retirees","33.0","D","D","-"
"Unemployed","120.0","38.0","82.0","-"
"Unknown","132.0","74.0","58.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Canada","59.0","29.0","30.0","-"
"China","90.0","42.0","48.0","-"
"Colombia","139.0","59.0","80.0","-"
"Dominican Republic","59.0","26.0","33.0","-"
"Ecuador","71.0","28.0","43.0","-"
"Egypt","31.0","19.0","12.0","-"
"El Salvador","40.0","17.0","23.0","-"
"Ethiopia","48.0","19.0","29.0","-"
"Ghana","36.0","16.0","20.0","-"
"India","422.0","223.0","199.0","-"
"Jamaica","39.0","16.0","23.0","-"
"Korea, South","35.0","20.0","15.0","-"
"Liberia","53.0","18.0","35.0","-"
"Mexico","127.0","77.0","50.0","-"
"Nigeria","47.0","28.0","19.0","-"
"Peru","57.0","21.0","36.0","-"
"Philippines","65.0","21.0","44.0","-"
"United Kingdom","68.0","38.0","30.0","-"
"Venezuela","34.0","15.0","19.0","-"
"Vietnam","128.0","57.0","71.0","-"
"Other","1000.0","463.0","537.0","-"
"Unknown","2.0","-","2.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
