"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Owensboro, KY","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","7.0","D","D","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","D","D","D","-"
"25-34 years","D","D","D","-"
"35-44 years","-","-","-","-"
"45-54 years","D","D","D","-"
"55-64 years","D","-","D","-"
"65 years and over","-","-","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","D","D","D","-"
"Married","4.0","D","D","-"
"Other","D","D","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","-","-","-","-"
"Professional and technical","-","-","-","-"
"Sales","-","-","-","-"
"Administrative support","-","-","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","-","-","-","-"
"Precision production, craft, repair","-","-","-","-"
"Service","D","D","D","-"
"Military","-","-","-","-"
"No occupation","D","D","-","-"
"Unknown","4.0","1.0","3.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Dominican Republic","D","-","D","-"
"Haiti","D","D","-","-"
"India","D","D","D","-"
"United Kingdom","D","-","D","-"
"Vietnam","D","D","D","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
