"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Dubuque, IA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","30.0","16.0","14.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","5.0","5.0","-","-"
"25-34 years","14.0","6.0","8.0","-"
"35-44 years","6.0","D","D","-"
"45-54 years","D","D","-","-"
"55-64 years","D","D","D","-"
"65 years and over","-","-","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","9.0","D","D","-"
"Married","21.0","D","D","-"
"Other","-","-","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","-","-","-","-"
"Professional and technical","5.0","D","D","-"
"Sales","D","-","D","-"
"Administrative support","-","-","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","D","D","-","-"
"Precision production, craft, repair","-","-","-","-"
"Service","D","-","D","-"
"Military","-","-","-","-"
"No occupation","14.0","7.0","7.0","-"
"Unknown","6.0","3.0","3.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bosnia and Herzegovina","9.0","D","D","-"
"Canada","D","D","D","-"
"China","D","D","-","-"
"Ghana","D","-","D","-"
"India","D","-","D","-"
"Italy","D","-","D","-"
"Kazakhstan","D","-","D","-"
"Macedonia","D","-","D","-"
"Mexico","D","-","D","-"
"Pakistan","D","-","D","-"
"Poland","D","-","D","-"
"Russia","D","D","-","-"
"Serbia and Montenegro","D","D","-","-"
"South Africa","D","-","D","-"
"Vietnam","6.0","6.0","-","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
