"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: La Crosse, WI-MN","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","69.0","35.0","34.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","11.0","5.0","6.0","-"
"25-34 years","10.0","5.0","5.0","-"
"35-44 years","24.0","10.0","14.0","-"
"45-54 years","8.0","4.0","4.0","-"
"55-64 years","7.0","D","D","-"
"65 years and over","9.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","11.0","7.0","4.0","-"
"Married","46.0","22.0","24.0","-"
"Other","12.0","6.0","6.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","D","D","-"
"Professional and technical","8.0","D","D","-"
"Sales","D","-","D","-"
"Administrative support","D","D","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","18.0","12.0","6.0","-"
"Precision production, craft, repair","D","-","D","-"
"Service","7.0","D","D","-"
"Military","-","-","-","-"
"No occupation","12.0","5.0","7.0","-"
"Unknown","17.0","6.0","11.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Belarus","3.0","D","D","-"
"Bulgaria","D","-","D","-"
"Canada","4.0","D","D","-"
"China","D","D","-","-"
"Croatia","D","-","D","-"
"El Salvador","D","-","D","-"
"Guatemala","D","D","-","-"
"Hong Kong","D","D","D","-"
"India","3.0","D","D","-"
"Ireland","D","D","-","-"
"Kenya","D","D","-","-"
"Laos","34.0","16.0","18.0","-"
"Philippines","D","D","-","-"
"Portugal","D","D","-","-"
"Russia","D","-","D","-"
"Sudan","D","D","-","-"
"Taiwan","D","-","D","-"
"Thailand","8.0","D","D","-"
"United Kingdom","D","-","D","-"
"Vietnam","D","D","D","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
