"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Charleston, WV","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","64.0","33.0","31.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","D","D","4.0","-"
"25-34 years","14.0","8.0","6.0","-"
"35-44 years","21.0","10.0","11.0","-"
"45-54 years","16.0","11.0","5.0","-"
"55-64 years","6.0","D","D","-"
"65 years and over","D","-","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","10.0","D","D","-"
"Married","50.0","27.0","23.0","-"
"Other","4.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","5.0","5.0","-","-"
"Professional and technical","15.0","8.0","7.0","-"
"Sales","D","D","-","-"
"Administrative support","-","-","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","-","-","-","-"
"Precision production, craft, repair","D","D","-","-"
"Service","D","-","D","-"
"Military","D","D","-","-"
"No occupation","9.0","D","D","-"
"Unknown","30.0","14.0","16.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bangladesh","D","D","-","-"
"Bosnia and Herzegovina","3.0","D","D","-"
"Brazil","D","D","-","-"
"Burma","D","D","D","-"
"Canada","3.0","-","3.0","-"
"China","3.0","D","D","-"
"Ethiopia","D","D","-","-"
"Ghana","D","D","-","-"
"Guatemala","D","-","D","-"
"India","13.0","7.0","6.0","-"
"Iran","D","-","D","-"
"Israel","D","D","-","-"
"Italy","D","D","-","-"
"Jamaica","D","D","-","-"
"Lebanon","3.0","3.0","-","-"
"Pakistan","6.0","3.0","3.0","-"
"Philippines","4.0","D","D","-"
"Russia","3.0","-","3.0","-"
"Syria","6.0","D","D","-"
"Vietnam","3.0","D","D","-"
"Other","5.0","2.0","3.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
