"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Vineland-Millville-Bridgeton, NJ","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","30.0","D","14.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","D","D","3.0","-"
"25-34 years","9.0","5.0","4.0","-"
"35-44 years","7.0","4.0","3.0","-"
"45-54 years","4.0","D","D","-"
"55-64 years","5.0","D","D","-"
"65 years and over","D","D","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","D","D","D","-"
"Married","23.0","D","D","-"
"Other","D","D","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","-","-","-","-"
"Professional and technical","D","D","D","-"
"Sales","-","-","-","-"
"Administrative support","-","-","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","D","D","D","-"
"Precision production, craft, repair","-","-","-","-"
"Service","D","-","D","-"
"Military","-","-","-","-"
"No occupation","3.0","D","D","-"
"Unknown","21.0","13.0","8.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bulgaria","3.0","D","D","-"
"Colombia","3.0","D","D","-"
"Dominican Republic","D","D","-","-"
"India","3.0","3.0","-","-"
"Iraq","D","D","-","-"
"Jamaica","4.0","D","D","-"
"Kazakhstan","D","-","D","-"
"Mexico","9.0","D","D","-"
"Pakistan","D","-","D","-"
"Philippines","D","-","D","-"
"Romania","D","-","D","-"
"Ukraine","D","D","D","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
