"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Auburn-Opelika, AL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","31.0","16.0","15.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","D","-","D","-"
"25-34 years","9.0","5.0","4.0","-"
"35-44 years","6.0","D","D","-"
"45-54 years","11.0","6.0","5.0","-"
"55-64 years","D","D","D","-"
"65 years and over","D","D","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","D","D","7.0","-"
"Married","19.0","11.0","8.0","-"
"Other","D","D","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","-","-","-","-"
"Professional and technical","D","D","D","-"
"Sales","D","-","D","-"
"Administrative support","-","-","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","D","D","-","-"
"Precision production, craft, repair","D","D","-","-"
"Service","D","D","-","-"
"Military","D","D","-","-"
"No occupation","6.0","D","D","-"
"Unknown","17.0","8.0","9.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Canada","D","D","-","-"
"China","D","D","-","-"
"Colombia","D","D","-","-"
"Egypt","D","D","-","-"
"Germany","D","D","-","-"
"India","5.0","D","D","-"
"Kenya","D","-","D","-"
"Laos","D","D","-","-"
"Malaysia","D","D","-","-"
"Mexico","3.0","-","3.0","-"
"Nigeria","3.0","D","D","-"
"Peru","D","-","D","-"
"Philippines","D","-","D","-"
"Poland","D","-","D","-"
"Rwanda","D","-","D","-"
"Sudan","D","D","-","-"
"Turkey","D","-","D","-"
"Uganda","D","D","D","-"
"Vietnam","D","D","-","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
