"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: St. Joseph, MO","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","11.0","D","9.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","D","-","D","-"
"25-34 years","4.0","D","D","-"
"35-44 years","D","-","D","-"
"45-54 years","D","D","D","-"
"55-64 years","D","-","D","-"
"65 years and over","D","-","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","D","-","D","-"
"Married","8.0","D","D","-"
"Other","D","-","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","-","-","-","-"
"Professional and technical","D","D","-","-"
"Sales","-","-","-","-"
"Administrative support","-","-","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","-","-","-","-"
"Precision production, craft, repair","-","-","-","-"
"Service","D","-","D","-"
"Military","-","-","-","-"
"No occupation","D","-","D","-"
"Unknown","5.0","1.0","4.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Canada","D","D","-","-"
"Guyana","D","D","-","-"
"India","D","-","D","-"
"Indonesia","D","-","D","-"
"Korea","D","-","D","-"
"Mexico","D","-","D","-"
"Russia","D","-","D","-"
"Taiwan","D","-","D","-"
"Ukraine","D","-","D","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
