"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Jackson, TN","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","49.0","22.0","27.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","D","D","D","-"
"25-34 years","7.0","4.0","3.0","-"
"35-44 years","18.0","7.0","11.0","-"
"45-54 years","15.0","5.0","10.0","-"
"55-64 years","5.0","D","D","-"
"65 years and over","D","D","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","D","D","D","-"
"Married","38.0","16.0","22.0","-"
"Other","D","D","D","-"
"Unknown","1.0","-","1.0","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","-","-","-","-"
"Professional and technical","11.0","5.0","6.0","-"
"Sales","D","D","D","-"
"Administrative support","-","-","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","11.0","7.0","4.0","-"
"Precision production, craft, repair","-","-","-","-"
"Service","D","-","D","-"
"Military","-","-","-","-"
"No occupation","10.0","D","D","-"
"Unknown","13.0","6.0","7.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bolivia","D","-","D","-"
"Cambodia","D","-","D","-"
"Canada","D","D","D","-"
"China","D","D","-","-"
"Congo, Democratic Republic of the","D","-","D","-"
"Ecuador","D","-","D","-"
"Egypt","D","D","-","-"
"Grenada","D","D","-","-"
"Hong Kong","D","-","D","-"
"India","5.0","D","D","-"
"Iran","D","-","D","-"
"Jamaica","D","-","D","-"
"Korea","D","-","D","-"
"Lebanon","D","D","-","-"
"Mexico","5.0","D","D","-"
"Nigeria","D","-","D","-"
"Pakistan","D","D","D","-"
"Philippines","10.0","3.0","7.0","-"
"South Africa","D","-","D","-"
"Vietnam","5.0","D","D","-"
"Other","2.0","2.0","-","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
