"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Great Falls, MT","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","34.0","15.0","19.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","D","D","-","-"
"25-34 years","13.0","7.0","6.0","-"
"35-44 years","8.0","D","D","-"
"45-54 years","7.0","D","D","-"
"55-64 years","D","D","D","-"
"65 years and over","D","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","4.0","D","D","-"
"Married","25.0","11.0","14.0","-"
"Other","5.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","-","-","-","-"
"Professional and technical","5.0","D","D","-"
"Sales","-","-","-","-"
"Administrative support","D","-","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","-","-","-","-"
"Precision production, craft, repair","-","-","-","-"
"Service","D","D","D","-"
"Military","10.0","D","D","-"
"No occupation","3.0","D","D","-"
"Unknown","12.0","4.0","8.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bolivia","D","D","-","-"
"Canada","9.0","D","D","-"
"China","D","D","-","-"
"Colombia","3.0","D","D","-"
"Ethiopia","D","D","-","-"
"Guatemala","D","D","-","-"
"Haiti","D","D","-","-"
"Korea","D","-","D","-"
"Laos","D","D","-","-"
"Nigeria","D","D","-","-"
"Philippines","3.0","-","3.0","-"
"Spain","D","-","D","-"
"Trinidad and Tobago","D","-","D","-"
"Turkey","D","-","D","-"
"United Kingdom","4.0","D","D","-"
"Venezuela","D","D","-","-"
"Vietnam","D","D","D","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
