"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Janesville-Beloit, WI","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","70.0","38.0","32.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","6.0","D","D","-"
"25-34 years","25.0","11.0","14.0","-"
"35-44 years","23.0","16.0","7.0","-"
"45-54 years","10.0","D","D","-"
"55-64 years","D","D","3.0","-"
"65 years and over","D","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","12.0","D","D","-"
"Married","54.0","26.0","28.0","-"
"Other","4.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","D","-","-"
"Professional and technical","11.0","D","D","-"
"Sales","D","-","D","-"
"Administrative support","-","-","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","9.0","D","D","-"
"Precision production, craft, repair","-","-","-","-"
"Service","12.0","3.0","9.0","-"
"Military","-","-","-","-"
"No occupation","11.0","5.0","6.0","-"
"Unknown","22.0","11.0","11.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Albania","D","-","D","-"
"Bangladesh","D","D","-","-"
"Cambodia","D","D","D","-"
"Canada","D","D","-","-"
"China","6.0","D","D","-"
"Cote d'Ivoire","D","D","-","-"
"Dominican Republic","D","D","-","-"
"Fiji","D","-","D","-"
"France","D","D","-","-"
"Germany","D","-","D","-"
"Guyana","D","-","D","-"
"India","5.0","D","D","-"
"Iran","3.0","3.0","-","-"
"Kyrgyzstan","D","-","D","-"
"Macedonia","D","D","-","-"
"Mexico","22.0","12.0","10.0","-"
"Panama","D","-","D","-"
"Philippines","D","D","-","-"
"United Kingdom","D","D","D","-"
"Vietnam","5.0","D","D","-"
"Other","8.0","3.0","5.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
