"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Davenport-Moline-Rock Island, IA-IL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","258.0","117.0","141.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","38.0","13.0","25.0","-"
"25-34 years","79.0","38.0","41.0","-"
"35-44 years","64.0","29.0","35.0","-"
"45-54 years","36.0","16.0","20.0","-"
"55-64 years","26.0","13.0","13.0","-"
"65 years and over","15.0","8.0","7.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","52.0","D","D","-"
"Married","192.0","84.0","108.0","-"
"Other","13.0","D","D","-"
"Unknown","1.0","1.0","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","D","D","-"
"Professional and technical","26.0","14.0","12.0","-"
"Sales","8.0","D","D","-"
"Administrative support","D","-","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","35.0","24.0","11.0","-"
"Precision production, craft, repair","28.0","20.0","8.0","-"
"Service","17.0","5.0","12.0","-"
"Military","-","-","-","-"
"No occupation","52.0","13.0","39.0","-"
"Unknown","82.0","34.0","48.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bosnia and Herzegovina","11.0","6.0","5.0","-"
"Canada","7.0","4.0","3.0","-"
"China","14.0","5.0","9.0","-"
"Ghana","D","D","-","-"
"Greece","3.0","D","D","-"
"Honduras","D","D","-","-"
"India","21.0","11.0","10.0","-"
"Japan","D","-","D","-"
"Laos","D","D","-","-"
"Macedonia","3.0","D","D","-"
"Mexico","91.0","39.0","52.0","-"
"Morocco","3.0","3.0","-","-"
"Philippines","6.0","-","6.0","-"
"Senegal","D","D","-","-"
"Serbia and Montenegro","4.0","D","D","-"
"Sierra Leone","D","D","-","-"
"Suriname","D","D","D","-"
"Sweden","D","D","D","-"
"United Kingdom","3.0","-","3.0","-"
"Vietnam","50.0","21.0","29.0","-"
"Other","26.0","12.0","14.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
