"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Texarkana, TX-Texarkana","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","36.0","21.0","15.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","4.0","D","D","-"
"25-34 years","12.0","5.0","7.0","-"
"35-44 years","13.0","9.0","4.0","-"
"45-54 years","D","D","-","-"
"55-64 years","3.0","D","D","-"
"65 years and over","D","-","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","8.0","D","D","-"
"Married","24.0","13.0","11.0","-"
"Other","4.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","4.0","D","D","-"
"Professional and technical","D","D","D","-"
"Sales","-","-","-","-"
"Administrative support","-","-","-","-"
"Farming, forestry, fisheries","D","D","-","-"
"Operators, fabricators, laborers","3.0","3.0","-","-"
"Precision production, craft, repair","D","D","-","-"
"Service","3.0","3.0","-","-"
"Military","D","D","-","-"
"No occupation","4.0","D","D","-"
"Unknown","17.0","7.0","10.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"China","D","D","-","-"
"France","D","D","-","-"
"Germany","D","-","D","-"
"India","7.0","4.0","3.0","-"
"Indonesia","D","-","D","-"
"Italy","D","D","-","-"
"Korea","D","D","D","-"
"Malaysia","D","D","-","-"
"Mexico","10.0","6.0","4.0","-"
"Pakistan","D","D","-","-"
"Philippines","3.0","D","D","-"
"Sri Lanka","D","-","D","-"
"Trinidad and Tobago","D","D","-","-"
"Vietnam","5.0","D","D","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
