"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Elmira, NY","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","21.0","D","13.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","D","D","D","-"
"25-34 years","D","D","D","-"
"35-44 years","8.0","3.0","5.0","-"
"45-54 years","4.0","D","D","-"
"55-64 years","-","-","-","-"
"65 years and over","4.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","D","D","D","-"
"Married","16.0","D","D","-"
"Other","D","-","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","-","D","-"
"Professional and technical","D","D","D","-"
"Sales","-","-","-","-"
"Administrative support","-","-","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","-","-","-","-"
"Precision production, craft, repair","-","-","-","-"
"Service","-","-","-","-"
"Military","-","-","-","-"
"No occupation","6.0","D","D","-"
"Unknown","10.0","5.0","5.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Canada","D","D","D","-"
"China","3.0","D","D","-"
"Colombia","D","D","-","-"
"Dominica","D","-","D","-"
"Ecuador","D","-","D","-"
"Egypt","D","D","-","-"
"Guyana","D","-","D","-"
"India","D","D","-","-"
"Indonesia","D","D","D","-"
"Iran","D","-","D","-"
"Nigeria","D","D","-","-"
"Pakistan","3.0","-","3.0","-"
"Philippines","D","-","D","-"
"Russia","D","-","D","-"
"Trinidad and Tobago","D","D","-","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
