"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Lafayette, LA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","112.0","51.0","61.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","9.0","4.0","5.0","-"
"25-34 years","30.0","11.0","19.0","-"
"35-44 years","28.0","15.0","13.0","-"
"45-54 years","29.0","14.0","15.0","-"
"55-64 years","10.0","4.0","6.0","-"
"65 years and over","6.0","3.0","3.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","22.0","D","D","-"
"Married","81.0","38.0","43.0","-"
"Other","9.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","D","-","-"
"Professional and technical","20.0","14.0","6.0","-"
"Sales","D","-","D","-"
"Administrative support","D","D","D","-"
"Farming, forestry, fisheries","D","D","-","-"
"Operators, fabricators, laborers","3.0","3.0","-","-"
"Precision production, craft, repair","5.0","5.0","-","-"
"Service","11.0","D","D","-"
"Military","D","D","-","-"
"No occupation","22.0","4.0","18.0","-"
"Unknown","41.0","17.0","24.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Canada","4.0","D","D","-"
"China","D","D","D","-"
"Colombia","4.0","D","D","-"
"Cuba","5.0","D","D","-"
"Egypt","3.0","D","D","-"
"El Salvador","3.0","D","D","-"
"Germany","D","D","D","-"
"Honduras","D","D","D","-"
"India","4.0","D","D","-"
"Indonesia","3.0","D","D","-"
"Iran","D","D","-","-"
"Israel","D","D","D","-"
"Korea","3.0","-","3.0","-"
"Kuwait","3.0","D","D","-"
"Laos","11.0","6.0","5.0","-"
"Mexico","D","D","D","-"
"Nigeria","7.0","3.0","4.0","-"
"Syria","3.0","D","D","-"
"United Kingdom","4.0","-","4.0","-"
"Vietnam","18.0","9.0","9.0","-"
"Other","25.0","11.0","14.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
