"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Bloomington-Normal, IL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","49.0","19.0","30.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","D","D","-","-"
"25-34 years","16.0","5.0","11.0","-"
"35-44 years","20.0","6.0","14.0","-"
"45-54 years","8.0","D","D","-"
"55-64 years","D","D","D","-"
"65 years and over","D","-","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","D","D","-","-"
"Married","38.0","14.0","24.0","-"
"Other","D","D","6.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","D","D","-"
"Professional and technical","8.0","D","D","-"
"Sales","D","-","D","-"
"Administrative support","D","-","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","3.0","D","D","-"
"Precision production, craft, repair","D","-","D","-"
"Service","4.0","D","D","-"
"Military","-","-","-","-"
"No occupation","3.0","D","D","-"
"Unknown","25.0","9.0","16.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Afghanistan","D","-","D","-"
"Argentina","D","-","D","-"
"Australia","D","-","D","-"
"Chile","D","-","D","-"
"China","D","D","-","-"
"Cote d'Ivoire","D","D","-","-"
"Ecuador","D","D","-","-"
"Egypt","D","D","-","-"
"India","8.0","3.0","5.0","-"
"Iran","D","D","D","-"
"Korea","D","-","D","-"
"Kuwait","D","-","D","-"
"Latvia","D","-","D","-"
"Lebanon","D","D","-","-"
"Malaysia","D","D","-","-"
"Mexico","6.0","D","D","-"
"Nigeria","D","D","-","-"
"Taiwan","3.0","D","D","-"
"Thailand","D","D","-","-"
"Vietnam","6.0","-","6.0","-"
"Other","6.0","1.0","5.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
