"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Bremerton, WA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","228.0","84.0","144.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","27.0","14.0","13.0","-"
"25-34 years","64.0","30.0","34.0","-"
"35-44 years","54.0","12.0","42.0","-"
"45-54 years","29.0","7.0","22.0","-"
"55-64 years","24.0","11.0","13.0","-"
"65 years and over","30.0","10.0","20.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","34.0","D","D","-"
"Married","176.0","63.0","113.0","-"
"Other","18.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","10.0","3.0","7.0","-"
"Professional and technical","22.0","9.0","13.0","-"
"Sales","10.0","D","D","-"
"Administrative support","6.0","D","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","D","D","D","-"
"Precision production, craft, repair","D","D","-","-"
"Service","23.0","5.0","18.0","-"
"Military","33.0","26.0","7.0","-"
"No occupation","27.0","6.0","21.0","-"
"Unknown","93.0","29.0","64.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bulgaria","3.0","D","D","-"
"Canada","11.0","5.0","6.0","-"
"China","5.0","D","D","-"
"Germany","D","-","D","-"
"Honduras","3.0","D","D","-"
"India","4.0","D","D","-"
"Iran","3.0","D","D","-"
"Iraq","3.0","D","D","-"
"Japan","D","D","D","-"
"Jordan","D","D","D","-"
"Korea","7.0","D","D","-"
"Mexico","13.0","7.0","6.0","-"
"Morocco","D","D","D","-"
"Philippines","98.0","31.0","67.0","-"
"Poland","D","D","D","-"
"Russia","D","D","D","-"
"Sweden","D","D","D","-"
"Ukraine","4.0","D","D","-"
"United Kingdom","7.0","3.0","4.0","-"
"Vietnam","14.0","5.0","9.0","-"
"Other","37.0","15.0","22.0","-"
"Unknown","2.0","1.0","1.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
