"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Indianapolis, IN","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","895.0","437.0","458.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","75.0","38.0","37.0","-"
"25-34 years","250.0","120.0","130.0","-"
"35-44 years","294.0","140.0","154.0","-"
"45-54 years","163.0","87.0","76.0","-"
"55-64 years","58.0","27.0","31.0","-"
"65 years and over","55.0","25.0","30.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","169.0","103.0","66.0","-"
"Married","629.0","295.0","334.0","-"
"Other","97.0","39.0","58.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","64.0","41.0","23.0","-"
"Professional and technical","138.0","68.0","70.0","-"
"Sales","44.0","18.0","26.0","-"
"Administrative support","15.0","D","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","66.0","47.0","19.0","-"
"Precision production, craft, repair","12.0","12.0","-","-"
"Service","79.0","42.0","37.0","-"
"Military","9.0","D","D","-"
"No occupation","87.0","26.0","61.0","-"
"Unknown","381.0","172.0","209.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bosnia and Herzegovina","25.0","16.0","9.0","-"
"Canada","26.0","17.0","9.0","-"
"China","74.0","38.0","36.0","-"
"Dominican Republic","12.0","8.0","4.0","-"
"Egypt","11.0","4.0","7.0","-"
"Ethiopia","26.0","10.0","16.0","-"
"India","103.0","50.0","53.0","-"
"Iran","19.0","6.0","13.0","-"
"Korea","19.0","6.0","13.0","-"
"Mexico","62.0","40.0","22.0","-"
"Nigeria","22.0","8.0","14.0","-"
"Pakistan","29.0","23.0","6.0","-"
"Peru","12.0","8.0","4.0","-"
"Philippines","25.0","6.0","19.0","-"
"Romania","12.0","5.0","7.0","-"
"Russia","17.0","4.0","13.0","-"
"Taiwan","15.0","7.0","8.0","-"
"Ukraine","27.0","12.0","15.0","-"
"United Kingdom","22.0","9.0","13.0","-"
"Vietnam","57.0","25.0","32.0","-"
"Other","278.0","135.0","143.0","-"
"Unknown","2.0","-","2.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
