"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Goldsboro, NC","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","45.0","24.0","21.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","20.0","13.0","7.0","-"
"25-34 years","13.0","5.0","8.0","-"
"35-44 years","9.0","D","D","-"
"45-54 years","D","-","D","-"
"55-64 years","D","D","-","-"
"65 years and over","-","-","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","16.0","10.0","6.0","-"
"Married","29.0","14.0","15.0","-"
"Other","-","-","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","D","-","-"
"Professional and technical","D","D","-","-"
"Sales","-","-","-","-"
"Administrative support","4.0","D","D","-"
"Farming, forestry, fisheries","D","D","-","-"
"Operators, fabricators, laborers","D","D","D","-"
"Precision production, craft, repair","D","D","-","-"
"Service","3.0","D","D","-"
"Military","19.0","13.0","6.0","-"
"No occupation","4.0","D","D","-"
"Unknown","8.0","2.0","6.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Argentina","D","-","D","-"
"Barbados","D","D","-","-"
"China","D","D","-","-"
"Czechoslovakia (former)","D","D","-","-"
"Dominican Republic","D","D","-","-"
"El Salvador","D","D","-","-"
"Germany","D","D","-","-"
"Guatemala","D","-","D","-"
"Honduras","3.0","D","D","-"
"Hong Kong","D","D","D","-"
"India","D","D","D","-"
"Jamaica","D","-","D","-"
"Korea","D","-","D","-"
"Laos","D","D","-","-"
"Mexico","10.0","4.0","6.0","-"
"Nicaragua","D","-","D","-"
"Philippines","7.0","4.0","3.0","-"
"Trinidad and Tobago","3.0","D","D","-"
"United Kingdom","D","D","D","-"
"Vietnam","D","D","-","-"
"Other","2.0","1.0","1.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
