"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Rapid City, SD","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","42.0","17.0","25.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","12.0","5.0","7.0","-"
"25-34 years","12.0","6.0","6.0","-"
"35-44 years","10.0","3.0","7.0","-"
"45-54 years","5.0","D","D","-"
"55-64 years","D","D","D","-"
"65 years and over","D","-","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","14.0","6.0","8.0","-"
"Married","25.0","11.0","14.0","-"
"Other","3.0","-","3.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","-","-","-","-"
"Professional and technical","6.0","D","D","-"
"Sales","D","-","D","-"
"Administrative support","-","-","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","D","D","D","-"
"Precision production, craft, repair","-","-","-","-"
"Service","7.0","D","D","-"
"Military","8.0","D","D","-"
"No occupation","4.0","D","D","-"
"Unknown","10.0","2.0","8.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bahrain","D","-","D","-"
"China","5.0","D","D","-"
"Colombia","D","D","-","-"
"Ethiopia","D","D","-","-"
"Germany","D","-","D","-"
"Haiti","D","-","D","-"
"India","D","-","D","-"
"Ireland","D","-","D","-"
"Israel","D","D","-","-"
"Jamaica","D","D","-","-"
"Kazakhstan","D","D","-","-"
"Korea","D","-","D","-"
"Mexico","D","D","D","-"
"Netherlands","D","-","D","-"
"Philippines","4.0","D","D","-"
"Romania","D","-","D","-"
"Russia","D","-","D","-"
"Thailand","D","D","D","-"
"Trinidad and Tobago","D","D","-","-"
"Ukraine","8.0","D","D","-"
"Other","3.0","1.0","2.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
