"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Eugene-Springfield, OR","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","138.0","58.0","80.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","19.0","6.0","13.0","-"
"25-34 years","40.0","19.0","21.0","-"
"35-44 years","37.0","17.0","20.0","-"
"45-54 years","26.0","11.0","15.0","-"
"55-64 years","8.0","D","D","-"
"65 years and over","8.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","29.0","12.0","17.0","-"
"Married","93.0","39.0","54.0","-"
"Other","16.0","7.0","9.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","6.0","D","D","-"
"Professional and technical","21.0","8.0","13.0","-"
"Sales","3.0","D","D","-"
"Administrative support","D","-","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","9.0","D","D","-"
"Precision production, craft, repair","D","D","-","-"
"Service","12.0","3.0","9.0","-"
"Military","-","-","-","-"
"No occupation","24.0","8.0","16.0","-"
"Unknown","59.0","25.0","34.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Australia","D","-","D","-"
"Canada","12.0","6.0","6.0","-"
"China","11.0","5.0","6.0","-"
"Colombia","D","D","D","-"
"El Salvador","D","D","D","-"
"Guatemala","D","D","-","-"
"Hong Kong","3.0","D","D","-"
"India","4.0","D","D","-"
"Iran","3.0","-","3.0","-"
"Israel","D","D","D","-"
"Japan","D","D","D","-"
"Korea","11.0","4.0","7.0","-"
"Mexico","27.0","13.0","14.0","-"
"Peru","3.0","D","D","-"
"Philippines","8.0","D","D","-"
"Poland","3.0","D","D","-"
"Russia","D","D","-","-"
"Soviet Union (former)","4.0","D","D","-"
"United Kingdom","4.0","D","D","-"
"Vietnam","12.0","3.0","9.0","-"
"Other","18.0","8.0","10.0","-"
"Unknown","1.0","-","1.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
