"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Binghamton, NY","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","245.0","115.0","130.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","41.0","18.0","23.0","-"
"25-34 years","71.0","32.0","39.0","-"
"35-44 years","51.0","23.0","28.0","-"
"45-54 years","50.0","23.0","27.0","-"
"55-64 years","13.0","8.0","5.0","-"
"65 years and over","19.0","11.0","8.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","69.0","41.0","28.0","-"
"Married","154.0","64.0","90.0","-"
"Other","22.0","10.0","12.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","7.0","D","D","-"
"Professional and technical","20.0","12.0","8.0","-"
"Sales","6.0","D","D","-"
"Administrative support","D","D","3.0","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","30.0","18.0","12.0","-"
"Precision production, craft, repair","4.0","D","D","-"
"Service","10.0","D","D","-"
"Military","D","D","-","-"
"No occupation","60.0","23.0","37.0","-"
"Unknown","102.0","45.0","57.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bangladesh","4.0","D","D","-"
"Bosnia and Herzegovina","40.0","21.0","19.0","-"
"Canada","3.0","D","D","-"
"China","12.0","6.0","6.0","-"
"Croatia","4.0","D","D","-"
"Haiti","3.0","D","D","-"
"India","16.0","8.0","8.0","-"
"Iraq","23.0","12.0","11.0","-"
"Jamaica","4.0","D","D","-"
"Jordan","3.0","D","D","-"
"Korea","9.0","4.0","5.0","-"
"Laos","6.0","D","D","-"
"Lebanon","3.0","D","D","-"
"Nigeria","4.0","D","D","-"
"Pakistan","12.0","6.0","6.0","-"
"Romania","5.0","D","D","-"
"Russia","6.0","3.0","3.0","-"
"Ukraine","17.0","7.0","10.0","-"
"United Kingdom","5.0","D","D","-"
"Vietnam","16.0","6.0","10.0","-"
"Other","50.0","24.0","26.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
