"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Fort Collins-Loveland, CO","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","161.0","66.0","95.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","16.0","6.0","10.0","-"
"25-34 years","43.0","15.0","28.0","-"
"35-44 years","57.0","23.0","34.0","-"
"45-54 years","31.0","18.0","13.0","-"
"55-64 years","8.0","D","D","-"
"65 years and over","6.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","32.0","15.0","17.0","-"
"Married","110.0","44.0","66.0","-"
"Other","19.0","7.0","12.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","16.0","9.0","7.0","-"
"Professional and technical","25.0","14.0","11.0","-"
"Sales","D","-","D","-"
"Administrative support","3.0","-","3.0","-"
"Farming, forestry, fisheries","D","-","D","-"
"Operators, fabricators, laborers","7.0","D","D","-"
"Precision production, craft, repair","D","D","-","-"
"Service","17.0","5.0","12.0","-"
"Military","-","-","-","-"
"No occupation","33.0","9.0","24.0","-"
"Unknown","53.0","24.0","29.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Australia","7.0","4.0","3.0","-"
"Canada","9.0","4.0","5.0","-"
"China","8.0","3.0","5.0","-"
"Germany","6.0","D","D","-"
"Hong Kong","D","-","D","-"
"India","7.0","D","D","-"
"Iran","4.0","D","D","-"
"Japan","D","D","D","-"
"Korea","4.0","D","D","-"
"Lithuania","D","D","D","-"
"Mexico","32.0","14.0","18.0","-"
"New Zealand","D","D","D","-"
"Nigeria","D","-","D","-"
"Poland","D","-","D","-"
"Romania","D","D","D","-"
"Russia","7.0","D","D","-"
"South Africa","D","D","D","-"
"Taiwan","6.0","D","D","-"
"United Kingdom","11.0","5.0","6.0","-"
"Vietnam","9.0","6.0","3.0","-"
"Other","35.0","12.0","23.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
