"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Odessa-Midland, TX","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","139.0","69.0","70.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","17.0","6.0","11.0","-"
"25-34 years","60.0","29.0","31.0","-"
"35-44 years","33.0","21.0","12.0","-"
"45-54 years","14.0","7.0","7.0","-"
"55-64 years","8.0","D","D","-"
"65 years and over","7.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","31.0","D","D","-"
"Married","99.0","50.0","49.0","-"
"Other","9.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","D","D","-"
"Professional and technical","8.0","5.0","3.0","-"
"Sales","7.0","3.0","4.0","-"
"Administrative support","4.0","-","4.0","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","10.0","D","D","-"
"Precision production, craft, repair","7.0","D","D","-"
"Service","11.0","4.0","7.0","-"
"Military","D","D","-","-"
"No occupation","26.0","10.0","16.0","-"
"Unknown","60.0","28.0","32.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bangladesh","D","D","-","-"
"Bosnia and Herzegovina","D","D","-","-"
"Canada","D","-","D","-"
"China","4.0","D","D","-"
"Colombia","D","D","D","-"
"Egypt","D","D","D","-"
"El Salvador","D","-","D","-"
"Ethiopia","D","D","-","-"
"India","5.0","D","D","-"
"Iran","D","D","-","-"
"Iraq","D","-","D","-"
"Korea","D","D","-","-"
"Mexico","91.0","45.0","46.0","-"
"Pakistan","D","D","-","-"
"Peru","D","D","D","-"
"Philippines","10.0","6.0","4.0","-"
"Russia","D","-","D","-"
"South Africa","D","-","D","-"
"Turkey","D","-","D","-"
"Vietnam","7.0","4.0","3.0","-"
"Other","1.0","-","1.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
