"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: San Angelo, TX","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","56.0","20.0","36.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","9.0","-","9.0","-"
"25-34 years","20.0","9.0","11.0","-"
"35-44 years","14.0","4.0","10.0","-"
"45-54 years","7.0","D","D","-"
"55-64 years","D","3.0","D","-"
"65 years and over","D","D","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","10.0","D","D","-"
"Married","41.0","16.0","25.0","-"
"Other","5.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","D","-","-"
"Professional and technical","D","D","D","-"
"Sales","6.0","D","D","-"
"Administrative support","D","-","D","-"
"Farming, forestry, fisheries","D","D","-","-"
"Operators, fabricators, laborers","4.0","D","D","-"
"Precision production, craft, repair","D","D","-","-"
"Service","6.0","D","D","-"
"Military","5.0","D","D","-"
"No occupation","8.0","D","D","-"
"Unknown","19.0","7.0","12.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"El Salvador","D","-","D","-"
"Korea","D","-","D","-"
"Laos","3.0","D","D","-"
"Mexico","31.0","14.0","17.0","-"
"Nicaragua","D","-","D","-"
"Pakistan","D","-","D","-"
"Panama","D","-","D","-"
"Peru","D","D","-","-"
"Philippines","6.0","-","6.0","-"
"Romania","D","-","D","-"
"South Africa","D","D","-","-"
"Trinidad and Tobago","D","D","-","-"
"United Kingdom","4.0","D","D","-"
"Vietnam","D","-","D","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
