"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Lexington, KY","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","253.0","123.0","130.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","45.0","22.0","23.0","-"
"25-34 years","58.0","23.0","35.0","-"
"35-44 years","76.0","41.0","35.0","-"
"45-54 years","39.0","15.0","24.0","-"
"55-64 years","25.0","18.0","7.0","-"
"65 years and over","10.0","4.0","6.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","66.0","39.0","27.0","-"
"Married","168.0","74.0","94.0","-"
"Other","19.0","10.0","9.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","7.0","D","D","-"
"Professional and technical","42.0","24.0","18.0","-"
"Sales","5.0","D","D","-"
"Administrative support","D","-","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","9.0","6.0","3.0","-"
"Precision production, craft, repair","D","D","-","-"
"Service","10.0","3.0","7.0","-"
"Military","D","D","-","-"
"No occupation","33.0","12.0","21.0","-"
"Unknown","143.0","69.0","74.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Azerbaijan","6.0","D","D","-"
"Bangladesh","5.0","D","D","-"
"Bosnia and Herzegovina","21.0","9.0","12.0","-"
"Bulgaria","6.0","3.0","3.0","-"
"Cambodia","4.0","D","D","-"
"Canada","8.0","4.0","4.0","-"
"China","18.0","10.0","8.0","-"
"Egypt","4.0","4.0","-","-"
"India","12.0","9.0","3.0","-"
"Iran","6.0","D","D","-"
"Korea","5.0","D","D","-"
"Mexico","11.0","6.0","5.0","-"
"Pakistan","4.0","D","D","-"
"Philippines","9.0","4.0","5.0","-"
"Russia","8.0","4.0","4.0","-"
"Serbia and Montenegro","10.0","7.0","3.0","-"
"South Africa","8.0","5.0","3.0","-"
"Taiwan","6.0","3.0","3.0","-"
"United Kingdom","10.0","3.0","7.0","-"
"Vietnam","7.0","D","D","-"
"Other","85.0","34.0","51.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
