"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Savannah, GA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","146.0","74.0","72.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","21.0","10.0","11.0","-"
"25-34 years","46.0","24.0","22.0","-"
"35-44 years","31.0","18.0","13.0","-"
"45-54 years","32.0","14.0","18.0","-"
"55-64 years","13.0","5.0","8.0","-"
"65 years and over","3.0","3.0","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","31.0","D","D","-"
"Married","102.0","49.0","53.0","-"
"Other","9.0","D","D","-"
"Unknown","4.0","4.0","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","9.0","D","D","-"
"Professional and technical","6.0","3.0","3.0","-"
"Sales","3.0","D","D","-"
"Administrative support","3.0","D","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","D","D","-","-"
"Precision production, craft, repair","D","D","-","-"
"Service","3.0","D","D","-"
"Military","24.0","19.0","5.0","-"
"No occupation","24.0","8.0","16.0","-"
"Unknown","71.0","30.0","41.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bolivia","D","D","D","-"
"Bulgaria","D","D","D","-"
"Canada","4.0","D","D","-"
"Colombia","5.0","D","D","-"
"El Salvador","D","D","-","-"
"Ghana","4.0","D","D","-"
"Guyana","3.0","D","D","-"
"Haiti","3.0","3.0","-","-"
"India","14.0","7.0","7.0","-"
"Jamaica","6.0","3.0","3.0","-"
"Korea","3.0","-","3.0","-"
"Mexico","4.0","D","D","-"
"Nigeria","3.0","D","D","-"
"Peru","4.0","D","D","-"
"Philippines","10.0","5.0","5.0","-"
"South Africa","9.0","3.0","6.0","-"
"Trinidad and Tobago","8.0","5.0","3.0","-"
"United Kingdom","8.0","5.0","3.0","-"
"Vietnam","11.0","4.0","7.0","-"
"Zimbabwe","4.0","D","D","-"
"Other","37.0","17.0","20.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
