"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Dothan, AL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","23.0","8.0","15.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","D","D","D","-"
"25-34 years","15.0","5.0","10.0","-"
"35-44 years","D","-","D","-"
"45-54 years","D","D","D","-"
"55-64 years","-","-","-","-"
"65 years and over","-","-","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","4.0","D","D","-"
"Married","16.0","4.0","12.0","-"
"Other","3.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","-","-","-","-"
"Professional and technical","D","-","D","-"
"Sales","D","-","D","-"
"Administrative support","-","-","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","D","-","D","-"
"Precision production, craft, repair","D","-","D","-"
"Service","-","-","-","-"
"Military","6.0","D","D","-"
"No occupation","D","D","D","-"
"Unknown","10.0","2.0","8.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bolivia","D","D","-","-"
"Dominican Republic","D","D","-","-"
"Germany","3.0","-","3.0","-"
"Honduras","D","-","D","-"
"Hungary","D","-","D","-"
"India","D","-","D","-"
"Jamaica","D","D","D","-"
"Mexico","D","-","D","-"
"Panama","D","-","D","-"
"Philippines","4.0","D","D","-"
"Trinidad and Tobago","D","-","D","-"
"Vietnam","5.0","D","D","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
