"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Joplin, MO","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","75.0","30.0","45.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","12.0","5.0","7.0","-"
"25-34 years","20.0","9.0","11.0","-"
"35-44 years","24.0","9.0","15.0","-"
"45-54 years","12.0","4.0","8.0","-"
"55-64 years","D","D","4.0","-"
"65 years and over","D","D","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","15.0","D","D","-"
"Married","51.0","20.0","31.0","-"
"Other","9.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","8.0","4.0","4.0","-"
"Professional and technical","5.0","D","D","-"
"Sales","D","-","D","-"
"Administrative support","-","-","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","9.0","4.0","5.0","-"
"Precision production, craft, repair","3.0","3.0","-","-"
"Service","D","D","D","-"
"Military","-","-","-","-"
"No occupation","13.0","4.0","9.0","-"
"Unknown","33.0","12.0","21.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Canada","D","-","D","-"
"China","D","D","D","-"
"Colombia","D","-","D","-"
"Dominican Republic","D","D","-","-"
"Germany","D","-","D","-"
"Guatemala","3.0","-","3.0","-"
"Honduras","D","D","-","-"
"India","D","D","-","-"
"Iran","D","-","D","-"
"Korea","3.0","-","3.0","-"
"Mexico","24.0","11.0","13.0","-"
"Pakistan","3.0","D","D","-"
"Peru","D","-","D","-"
"Philippines","D","-","D","-"
"Russia","3.0","D","D","-"
"South Africa","5.0","D","D","-"
"Soviet Union (former)","D","D","-","-"
"Ukraine","D","-","D","-"
"Venezuela","3.0","D","D","-"
"Vietnam","9.0","6.0","3.0","-"
"Other","2.0","-","2.0","-"
"Unknown","1.0","-","1.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
