"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Mayaguez, PR","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","18.0","9.0","9.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","-","-","-","-"
"25-34 years","3.0","D","D","-"
"35-44 years","9.0","4.0","5.0","-"
"45-54 years","3.0","D","D","-"
"55-64 years","3.0","D","D","-"
"65 years and over","-","-","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","4.0","D","D","-"
"Married","11.0","5.0","6.0","-"
"Other","3.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","-","-","-","-"
"Professional and technical","D","D","-","-"
"Sales","-","-","-","-"
"Administrative support","-","-","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","D","D","-","-"
"Precision production, craft, repair","-","-","-","-"
"Service","-","-","-","-"
"Military","-","-","-","-"
"No occupation","4.0","-","4.0","-"
"Unknown","10.0","5.0","5.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Canada","D","-","D","-"
"Cuba","3.0","D","D","-"
"Dominican Republic","D","-","D","-"
"Hong Kong","D","D","-","-"
"India","D","D","-","-"
"Mexico","3.0","D","D","-"
"Panama","D","-","D","-"
"Peru","D","D","-","-"
"Romania","D","-","D","-"
"Spain","D","D","-","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
