"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Bismarck, ND","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","23.0","9.0","14.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","-","-","-","-"
"25-34 years","3.0","D","D","-"
"35-44 years","10.0","3.0","7.0","-"
"45-54 years","6.0","3.0","3.0","-"
"55-64 years","D","D","-","-"
"65 years and over","D","-","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","D","D","-","-"
"Married","17.0","6.0","11.0","-"
"Other","D","D","3.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","-","D","-"
"Professional and technical","D","D","D","-"
"Sales","D","-","D","-"
"Administrative support","-","-","-","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","-","-","-","-"
"Precision production, craft, repair","-","-","-","-"
"Service","6.0","3.0","3.0","-"
"Military","-","-","-","-"
"No occupation","D","D","-","-"
"Unknown","9.0","2.0","7.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bosnia and Herzegovina","6.0","D","D","-"
"Brazil","D","-","D","-"
"Canada","D","-","D","-"
"Cuba","D","D","D","-"
"Haiti","D","D","-","-"
"India","D","D","-","-"
"Iraq","3.0","D","D","-"
"Israel","D","-","D","-"
"Kyrgyzstan","D","-","D","-"
"Serbia and Montenegro","D","D","D","-"
"Taiwan","D","-","D","-"
"Ukraine","D","-","D","-"
"United Kingdom","D","D","-","-"
"Vietnam","D","-","D","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
