"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Racine, WI","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","97.0","43.0","54.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","14.0","D","D","-"
"25-34 years","31.0","14.0","17.0","-"
"35-44 years","24.0","11.0","13.0","-"
"45-54 years","17.0","10.0","7.0","-"
"55-64 years","7.0","D","D","-"
"65 years and over","4.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","18.0","D","D","-"
"Married","74.0","30.0","44.0","-"
"Other","5.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","7.0","D","D","-"
"Professional and technical","9.0","4.0","5.0","-"
"Sales","6.0","3.0","3.0","-"
"Administrative support","D","-","D","-"
"Farming, forestry, fisheries","D","D","-","-"
"Operators, fabricators, laborers","11.0","4.0","7.0","-"
"Precision production, craft, repair","4.0","D","D","-"
"Service","6.0","D","D","-"
"Military","D","-","D","-"
"No occupation","11.0","3.0","8.0","-"
"Unknown","37.0","16.0","21.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Albania","D","D","-","-"
"Bosnia and Herzegovina","D","-","D","-"
"Brazil","D","D","-","-"
"Cameroon","D","D","-","-"
"Canada","D","D","-","-"
"China","5.0","D","D","-"
"Croatia","D","D","-","-"
"Ecuador","D","-","D","-"
"India","14.0","5.0","9.0","-"
"Italy","3.0","D","D","-"
"Jamaica","D","D","-","-"
"Jordan","D","-","D","-"
"Mexico","32.0","15.0","17.0","-"
"Nigeria","D","D","D","-"
"Philippines","3.0","-","3.0","-"
"Poland","D","-","D","-"
"Serbia and Montenegro","4.0","-","4.0","-"
"Turkey","D","D","D","-"
"Ukraine","D","D","D","-"
"Vietnam","D","D","D","-"
"Other","13.0","6.0","7.0","-"
"Unknown","1.0","-","1.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
