"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Jamestown, NY","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","29.0","12.0","17.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","-","-","-","-"
"25-34 years","D","-","D","-"
"35-44 years","13.0","7.0","6.0","-"
"45-54 years","9.0","D","D","-"
"55-64 years","D","D","D","-"
"65 years and over","D","D","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","-","-","-","-"
"Married","D","D","D","-"
"Other","D","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","4.0","D","D","-"
"Professional and technical","5.0","D","D","-"
"Sales","D","-","D","-"
"Administrative support","D","-","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","D","D","D","-"
"Precision production, craft, repair","-","-","-","-"
"Service","D","-","D","-"
"Military","-","-","-","-"
"No occupation","3.0","D","D","-"
"Unknown","10.0","5.0","5.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Brazil","D","-","D","-"
"Canada","D","D","-","-"
"China","D","-","D","-"
"Cuba","D","D","-","-"
"Cyprus","D","D","-","-"
"Ecuador","D","-","D","-"
"India","3.0","D","D","-"
"Ireland","D","D","D","-"
"Jordan","D","D","-","-"
"Laos","D","D","-","-"
"New Zealand","D","-","D","-"
"Pakistan","3.0","D","D","-"
"Philippines","D","D","-","-"
"Poland","D","-","D","-"
"Russia","D","-","D","-"
"South Africa","D","D","-","-"
"Soviet Union (former)","D","-","D","-"
"Sweden","D","-","D","-"
"Turkey","D","-","D","-"
"Ukraine","D","-","D","-"
"Other","2.0","-","2.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
