"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Victoria, TX","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","43.0","21.0","22.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","D","D","D","-"
"25-34 years","16.0","7.0","9.0","-"
"35-44 years","13.0","9.0","4.0","-"
"45-54 years","7.0","D","D","-"
"55-64 years","D","D","-","-"
"65 years and over","D","-","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","8.0","D","D","-"
"Married","31.0","18.0","13.0","-"
"Other","4.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","3.0","D","D","-"
"Professional and technical","10.0","6.0","4.0","-"
"Sales","D","-","D","-"
"Administrative support","D","D","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","D","D","-","-"
"Precision production, craft, repair","3.0","3.0","-","-"
"Service","D","-","D","-"
"Military","D","-","D","-"
"No occupation","3.0","-","3.0","-"
"Unknown","15.0","7.0","8.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Canada","D","-","D","-"
"China","D","D","-","-"
"Colombia","D","-","D","-"
"El Salvador","D","D","-","-"
"India","4.0","D","D","-"
"Iran","D","D","D","-"
"Mexico","20.0","D","D","-"
"Panama","D","-","D","-"
"Philippines","3.0","D","D","-"
"Serbia and Montenegro","D","D","D","-"
"Sri Lanka","D","-","D","-"
"Syria","D","D","-","-"
"Taiwan","D","D","-","-"
"Trinidad and Tobago","D","-","D","-"
"Ukraine","D","-","D","-"
"Vietnam","D","D","-","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
