"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Houma, LA","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","25.0","D","17.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","3.0","D","D","-"
"25-34 years","7.0","D","D","-"
"35-44 years","9.0","4.0","5.0","-"
"45-54 years","3.0","-","3.0","-"
"55-64 years","3.0","D","D","-"
"65 years and over","-","-","-","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","5.0","D","D","-"
"Married","17.0","3.0","14.0","-"
"Other","3.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","-","-","-","-"
"Professional and technical","D","-","D","-"
"Sales","-","-","-","-"
"Administrative support","D","-","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","D","D","-","-"
"Precision production, craft, repair","D","D","-","-"
"Service","3.0","D","D","-"
"Military","-","-","-","-"
"No occupation","7.0","D","D","-"
"Unknown","9.0","4.0","5.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Brazil","D","D","-","-"
"China","D","D","D","-"
"Germany","D","-","D","-"
"Guatemala","D","-","D","-"
"Honduras","D","-","D","-"
"India","D","-","D","-"
"Ireland","D","-","D","-"
"Israel","D","-","D","-"
"Jamaica","D","-","D","-"
"Mexico","D","-","D","-"
"Nicaragua","D","D","-","-"
"Nigeria","D","-","D","-"
"Peru","3.0","3.0","-","-"
"Philippines","4.0","D","D","-"
"Russia","D","-","D","-"
"Taiwan","D","-","D","-"
"Trinidad and Tobago","D","D","-","-"
"Vietnam","D","-","D","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
