"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Knoxville, TN","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","257.0","121.0","136.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","34.0","19.0","15.0","-"
"25-34 years","64.0","31.0","33.0","-"
"35-44 years","76.0","37.0","39.0","-"
"45-54 years","43.0","18.0","25.0","-"
"55-64 years","28.0","12.0","16.0","-"
"65 years and over","12.0","4.0","8.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","50.0","32.0","18.0","-"
"Married","188.0","85.0","103.0","-"
"Other","19.0","4.0","15.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","15.0","D","D","-"
"Professional and technical","34.0","20.0","14.0","-"
"Sales","17.0","9.0","8.0","-"
"Administrative support","8.0","D","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","29.0","14.0","15.0","-"
"Precision production, craft, repair","4.0","D","D","-"
"Service","21.0","8.0","13.0","-"
"Military","-","-","-","-"
"No occupation","46.0","19.0","27.0","-"
"Unknown","83.0","34.0","49.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bosnia and Herzegovina","7.0","D","D","-"
"Canada","15.0","8.0","7.0","-"
"China","8.0","5.0","3.0","-"
"Croatia","4.0","D","D","-"
"Egypt","5.0","D","D","-"
"India","28.0","12.0","16.0","-"
"Iran","5.0","D","D","-"
"Iraq","9.0","D","D","-"
"Japan","5.0","D","D","-"
"Jordan","5.0","D","D","-"
"Mexico","12.0","6.0","6.0","-"
"Pakistan","5.0","D","D","-"
"Philippines","11.0","D","D","-"
"Poland","6.0","3.0","3.0","-"
"Romania","5.0","D","D","-"
"Russia","10.0","4.0","6.0","-"
"Taiwan","5.0","D","D","-"
"Ukraine","6.0","D","D","-"
"United Kingdom","14.0","6.0","8.0","-"
"Vietnam","24.0","17.0","7.0","-"
"Other","67.0","30.0","37.0","-"
"Unknown","1.0","-","1.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
