"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Panama City, FL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","81.0","31.0","50.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","9.0","4.0","5.0","-"
"25-34 years","17.0","8.0","9.0","-"
"35-44 years","23.0","7.0","16.0","-"
"45-54 years","17.0","8.0","9.0","-"
"55-64 years","9.0","D","D","-"
"65 years and over","6.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","15.0","9.0","6.0","-"
"Married","58.0","18.0","40.0","-"
"Other","8.0","4.0","4.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","-","D","-"
"Professional and technical","6.0","3.0","3.0","-"
"Sales","D","-","D","-"
"Administrative support","3.0","-","3.0","-"
"Farming, forestry, fisheries","D","D","-","-"
"Operators, fabricators, laborers","4.0","D","D","-"
"Precision production, craft, repair","D","D","-","-"
"Service","8.0","D","D","-"
"Military","8.0","5.0","3.0","-"
"No occupation","21.0","7.0","14.0","-"
"Unknown","25.0","8.0","17.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bulgaria","D","-","D","-"
"Canada","D","D","-","-"
"Chile","D","D","-","-"
"China","D","-","D","-"
"Colombia","D","-","D","-"
"Costa Rica","D","-","D","-"
"Cuba","D","D","-","-"
"Germany","5.0","D","D","-"
"India","7.0","4.0","3.0","-"
"Iran","3.0","D","D","-"
"Korea","D","-","D","-"
"Pakistan","D","D","D","-"
"Panama","3.0","-","3.0","-"
"Peru","4.0","D","D","-"
"Philippines","9.0","3.0","6.0","-"
"Poland","3.0","D","D","-"
"Sweden","D","-","D","-"
"Ukraine","D","D","D","-"
"United Kingdom","5.0","D","D","-"
"Vietnam","9.0","4.0","5.0","-"
"Other","15.0","6.0","9.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
