"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Terre Haute, IN","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","30.0","16.0","14.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","4.0","D","D","-"
"25-34 years","10.0","4.0","6.0","-"
"35-44 years","5.0","D","D","-"
"45-54 years","7.0","D","D","-"
"55-64 years","D","D","-","-"
"65 years and over","D","-","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","D","D","D","-"
"Married","23.0","D","D","-"
"Other","D","-","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","D","-","D","-"
"Professional and technical","8.0","5.0","3.0","-"
"Sales","D","-","D","-"
"Administrative support","D","-","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","D","D","-","-"
"Precision production, craft, repair","D","D","-","-"
"Service","D","D","D","-"
"Military","-","-","-","-"
"No occupation","5.0","D","D","-"
"Unknown","9.0","4.0","5.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bangladesh","D","-","D","-"
"Bosnia and Herzegovina","3.0","D","D","-"
"China","4.0","D","D","-"
"India","8.0","5.0","3.0","-"
"Iran","D","-","D","-"
"Jamaica","D","D","D","-"
"Mexico","D","-","D","-"
"Philippines","5.0","D","D","-"
"Serbia and Montenegro","D","D","D","-"
"Syria","D","D","-","-"
"Vietnam","D","D","-","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
