"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Laredo, TX","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","414.0","201.0","213.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","67.0","27.0","40.0","-"
"25-34 years","114.0","54.0","60.0","-"
"35-44 years","89.0","51.0","38.0","-"
"45-54 years","62.0","27.0","35.0","-"
"55-64 years","53.0","28.0","25.0","-"
"65 years and over","29.0","14.0","15.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","91.0","45.0","46.0","-"
"Married","285.0","142.0","143.0","-"
"Other","37.0","14.0","23.0","-"
"Unknown","1.0","-","1.0","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","33.0","20.0","13.0","-"
"Professional and technical","26.0","15.0","11.0","-"
"Sales","26.0","12.0","14.0","-"
"Administrative support","23.0","6.0","17.0","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","29.0","D","D","-"
"Precision production, craft, repair","D","D","-","-"
"Service","13.0","D","D","-"
"Military","D","D","-","-"
"No occupation","94.0","23.0","71.0","-"
"Unknown","161.0","86.0","75.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Angola","D","D","-","-"
"Canada","3.0","D","D","-"
"China","D","D","-","-"
"Cuba","D","D","-","-"
"Dominican Republic","D","D","-","-"
"El Salvador","D","D","-","-"
"Guatemala","D","-","D","-"
"Honduras","D","-","D","-"
"India","D","D","-","-"
"Korea","D","-","D","-"
"Mexico","387.0","187.0","200.0","-"
"Nigeria","D","-","D","-"
"Philippines","3.0","D","D","-"
"Rwanda","D","D","D","-"
"Taiwan","D","D","-","-"
"Venezuela","D","-","D","-"
"Vietnam","3.0","D","D","-"
"Unknown","3.0","1.0","2.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
