"Persons Naturalized During Fiscal Year 2004","","","",""
"by Metropolitan Statistical Area (MSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"MSA: Bryan-College Station, TX","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","150.0","85.0","65.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","28.0","D","D","-"
"25-34 years","42.0","23.0","19.0","-"
"35-44 years","37.0","23.0","14.0","-"
"45-54 years","29.0","18.0","11.0","-"
"55-64 years","D","D","D","-"
"65 years and over","D","-","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","42.0","26.0","16.0","-"
"Married","102.0","56.0","46.0","-"
"Other","6.0","3.0","3.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Executive and managerial","5.0","D","D","-"
"Professional and technical","24.0","19.0","5.0","-"
"Sales","5.0","D","D","-"
"Administrative support","D","D","D","-"
"Farming, forestry, fisheries","-","-","-","-"
"Operators, fabricators, laborers","9.0","D","D","-"
"Precision production, craft, repair","4.0","D","D","-"
"Service","5.0","D","D","-"
"Military","D","D","-","-"
"No occupation","45.0","19.0","26.0","-"
"Unknown","49.0","25.0","24.0","-"
"","","","",""
"Top 20 countries of birth","","","",""
"Bosnia and Herzegovina","D","D","D","-"
"China","5.0","D","D","-"
"Egypt","4.0","D","D","-"
"El Salvador","5.0","D","D","-"
"Germany","6.0","3.0","3.0","-"
"Ghana","D","D","D","-"
"Greece","D","D","-","-"
"India","12.0","6.0","6.0","-"
"Iran","6.0","3.0","3.0","-"
"Italy","3.0","D","D","-"
"Jordan","3.0","D","D","-"
"Kenya","D","D","D","-"
"Korea","4.0","D","D","-"
"Mexico","33.0","21.0","12.0","-"
"Pakistan","5.0","D","D","-"
"Philippines","6.0","D","D","-"
"Serbia and Montenegro","3.0","D","D","-"
"Turkey","4.0","4.0","-","-"
"Venezuela","3.0","3.0","-","-"
"Vietnam","10.0","5.0","5.0","-"
"Other","30.0","13.0","17.0","-"
"","","","",""
"- Represents zero","","","",""
"D  Data withheld to limit disclosure.","","","",""
