"Persons Naturalized During Fiscal Year 2010","","","",""
"by State of Residence and Selected Characteristics","","","",""
"","","","",""
"State: Georgia","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","18253.0","8775.0","9478.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","1705.0","873.0","832.0","-"
"25-34 years","5084.0","2170.0","2914.0","-"
"35-44 years","6150.0","3010.0","3140.0","-"
"45-54 years","3070.0","1632.0","1438.0","-"
"55-64 years","1512.0","763.0","749.0","-"
"65 years and over","732.0","327.0","405.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","3659.0","2058.0","1601.0","-"
"Married","12695.0","5939.0","6756.0","-"
"Other","1895.0","776.0","1119.0","-"
"Unknown","4.0","2.0","2.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","5177.0","2778.0","2399.0","-"
"Service occupations","1807.0","611.0","1196.0","-"
"Sales and office occupations","1951.0","742.0","1209.0","-"
"Farming, fishing, and forestry occupations","30.0","25.0","5.0","-"
"Construction, extraction, maintenance and repair occupations","326.0","300.0","26.0","-"
"Production, transportation, and material moving occupations","2229.0","1374.0","855.0","-"
"Military","276.0","255.0","21.0","-"
"No occupation/not working outside home","3721.0","1282.0","2439.0","-"
"Homemakers","659.0","56.0","603.0","-"
"Students or children","2119.0","869.0","1250.0","-"
"Retirees","182.0","86.0","96.0","-"
"Unemployed","761.0","271.0","490.0","-"
"Unknown","2736.0","1408.0","1328.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Bangladesh","260.0","130.0","130.0","-"
"Bosnia and Herzegovina","263.0","132.0","131.0","-"
"Brazil","290.0","99.0","191.0","-"
"Canada","297.0","164.0","133.0","-"
"China","501.0","215.0","286.0","-"
"Colombia","680.0","293.0","387.0","-"
"Ethiopia","630.0","322.0","308.0","-"
"Ghana","269.0","165.0","104.0","-"
"Haiti","340.0","168.0","172.0","-"
"India","2627.0","1347.0","1280.0","-"
"Jamaica","737.0","318.0","419.0","-"
"Kenya","217.0","120.0","97.0","-"
"Korea, South","544.0","271.0","273.0","-"
"Mexico","1237.0","674.0","563.0","-"
"Nigeria","784.0","384.0","400.0","-"
"Pakistan","436.0","218.0","218.0","-"
"Philippines","378.0","126.0","252.0","-"
"South Africa","228.0","116.0","112.0","-"
"United Kingdom","313.0","171.0","142.0","-"
"Vietnam","781.0","293.0","488.0","-"
"Other","6439.0","3048.0","3391.0","-"
"Unknown","2.0","1.0","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
