"Persons Naturalized During Fiscal Year 2010","","","",""
"by State of Residence and Selected Characteristics","","","",""
"","","","",""
"State: Wyoming","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","229.0","96.0","133.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","21.0","12.0","9.0","-"
"25-34 years","58.0","19.0","39.0","-"
"35-44 years","82.0","35.0","47.0","-"
"45-54 years","34.0","13.0","21.0","-"
"55-64 years","25.0","13.0","12.0","-"
"65 years and over","9.0","4.0","5.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","31.0","22.0","9.0","-"
"Married","174.0","67.0","107.0","-"
"Other","24.0","7.0","17.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","61.0","21.0","40.0","-"
"Service occupations","43.0","15.0","28.0","-"
"Sales and office occupations","20.0","5.0","15.0","-"
"Farming, fishing, and forestry occupations","D","D","D","-"
"Construction, extraction, maintenance and repair occupations","9.0","D","D","-"
"Production, transportation, and material moving occupations","24.0","D","D","-"
"Military","D","D","-","-"
"No occupation/not working outside home","49.0","11.0","38.0","-"
"Homemakers","16.0","-","16.0","-"
"Students or children","14.0","7.0","7.0","-"
"Retirees","5.0","D","D","-"
"Unemployed","14.0","D","D","-"
"Unknown","17.0","10.0","7.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Australia","D","D","-","-"
"Belarus","D","-","D","-"
"Canada","11.0","5.0","6.0","-"
"Chile","3.0","D","D","-"
"China","14.0","6.0","8.0","-"
"Colombia","6.0","D","D","-"
"El Salvador","3.0","D","D","-"
"Germany","7.0","D","D","-"
"Guatemala","D","D","-","-"
"Hungary","3.0","D","D","-"
"India","3.0","D","D","-"
"Korea, South","3.0","D","D","-"
"Mexico","81.0","46.0","35.0","-"
"Nigeria","3.0","D","D","-"
"Pakistan","4.0","D","D","-"
"Peru","3.0","-","3.0","-"
"Philippines","16.0","D","D","-"
"Russia","5.0","D","D","-"
"Ukraine","4.0","-","4.0","-"
"United Kingdom","13.0","3.0","10.0","-"
"Other","41.0","13.0","28.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
