"Persons Naturalized During Fiscal Year 2007","","","",""
"by Core Based Statistical Area (CBSA) of Residence and Selected Characteristics","","","",""
"","","","",""
"CBSA: Homosassa Springs, FL","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","56.0","19.0","37.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18 to 24 years","-","-","-","-"
"25 to 34 years","10.0","D","D","-"
"35 to 44 years","20.0","7.0","13.0","-"
"45 to 54 years","10.0","4.0","6.0","-"
"55 to 64 years","10.0","D","D","-"
"65 years and over","6.0","3.0","3.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","D","-","D","-"
"Married","50.0","16.0","34.0","-"
"Other","D","3.0","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","10.0","5.0","5.0","-"
"Service occupations","D","-","D","-"
"Sales and office occupations","D","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","D","D","-","-"
"Military","-","-","-","-"
"No occupation/not working outside home","3.0","D","D","-"
"Homemakers","-","-","-","-"
"Students or children","-","-","-","-"
"Retirees","D","D","D","-"
"Unemployed","D","D","-","-"
"Unknown","38.0","10.0","28.0","-"
"","","","",""
"Leading countries of birth","","","",""
"Argentina","D","D","-","-"
"Bangladesh","D","-","D","-"
"Brazil","D","D","D","-"
"Canada","6.0","3.0","3.0","-"
"Cuba","D","D","-","-"
"Denmark","D","-","D","-"
"Estonia","D","-","D","-"
"Germany","10.0","4.0","6.0","-"
"Haiti","D","-","D","-"
"India","4.0","D","D","-"
"Italy","D","D","D","-"
"Mexico","D","-","D","-"
"Nicaragua","D","-","D","-"
"Philippines","7.0","D","D","-"
"Poland","3.0","-","3.0","-"
"Portugal","D","D","-","-"
"Russia","D","D","D","-"
"South Africa","D","D","D","-"
"Sweden","D","-","D","-"
"United Kingdom","5.0","D","D","-"
"Other","2.0","1.0","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
